"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Tefibazumab|Plasma (Peripheral Venous Blood) [µmol/l]"
0,19920,0.9768291
0,19935,0.9764745
0,19950,0.9761202
0,19965,0.9757659
0,19980,0.9754118
0,19995,0.9750579
0,20010,0.9747041
0,20025,0.9743505
0,20040,0.9739969
0,20055,0.9736436
0,20070,0.9732904
0,20085,0.9729373
0,20100,0.9725844
0,20115,0.9722317
0,20130,0.9718791
0,20145,0.9715266
0,20160,0.9711744
0,20175,0.9708222
0,20190,0.9704702
0,20205,0.9701183
0,20220,0.9697666
0,20235,0.969415
0,20250,0.9690636
0,20265,0.9687123
0,20280,0.9683612
0,20295,0.9680102
0,20310,0.9676594
0,20325,0.9673086
0,20340,0.9669581
0,20355,0.9666077
0,20370,0.9662575
0,20385,0.9659073
0,20400,0.9655574
0,20415,0.9652076
0,20430,0.9648579
0,20445,0.9645084
0,20460,0.964159
0,20475,0.9638098
0,20490,0.9634607
0,20505,0.9631118
0,20520,0.962763
0,20535,0.9624143
0,20550,0.9620658
0,20565,0.9617174
0,20580,0.9613692
0,20595,0.9610211
0,20610,0.9606732
0,20625,0.9603254
0,20640,0.9599777
0,20655,0.9596302
0,20670,0.9592828
0,20685,0.9589356
0,20700,0.9585885
0,20715,0.9582416
0,20730,0.9578948
0,20745,0.9575481
0,20760,0.9572017
0,20775,0.9568553
0,20790,0.9565091
0,20805,0.956163
0,20820,0.955817
0,20835,0.9554712
0,20850,0.9551256
0,20865,0.95478
0,20880,0.9544347
0,20895,0.9540895
0,20910,0.9537444
0,20925,0.9533994
0,20940,0.9530546
0,20955,0.9527099
0,20970,0.9523654
0,20985,0.952021
0,21000,0.9516767
0,21015,0.9513326
0,21030,0.9509887
0,21045,0.9506449
0,21060,0.9503012
0,21075,0.9499576
0,21090,0.9496142
0,21105,0.949271
0,21120,0.9489278
0,21135,0.9485848
0,21150,0.9482419
0,21165,0.9478993
0,21180,0.9475567
0,21195,0.9472142
0,21210,0.9468719
0,21225,0.9465298
0,21240,0.9461878
0,21255,0.9458459
0,21270,0.9455042
0,21285,0.9451625
0,21300,0.9448211
0,21315,0.9444798
0,21330,0.9441386
0,21345,0.9437975
0,21360,0.9434566
0,21375,0.9431158
0,21390,0.9427752
0,21405,0.9424347
0,21420,0.9420943
0,21435,0.9417541
0,21450,0.941414
0,21465,0.9410741
0,21480,0.9407343
0,21495,0.9403946
0,21510,0.940055
0,21525,0.9397156
0,21540,0.9393764
0,21555,0.9390372
0,21570,0.9386982
0,21585,0.9383593
0,21600,0.9380206
0,21615,0.937682
0,21630,0.9373435
0,21645,0.9370052
0,21660,0.936667
0,21675,0.936329
0,21690,0.9359911
0,21705,0.9356533
0,21720,0.9353157
0,21735,0.9349781
0,21750,0.9346408
0,21765,0.9343035
0,21780,0.9339664
0,21795,0.9336295
0,21810,0.9332926
0,21825,0.9329559
0,21840,0.9326193
0,21855,0.9322829
0,21870,0.9319466
0,21885,0.9316104
0,21900,0.9312744
0,21915,0.9309385
0,21930,0.9306027
0,21945,0.9302671
0,21960,0.9299316
0,21975,0.9295962
0,21990,0.929261
0,22005,0.9289259
0,22020,0.9285909
0,22035,0.9282561
0,22050,0.9279214
0,22065,0.9275868
0,22080,0.9272524
0,22095,0.926918
0,22110,0.9265839
0,22125,0.9262499
0,22140,0.925916
0,22155,0.9255822
0,22170,0.9252485
0,22185,0.924915
0,22200,0.9245816
0,22215,0.9242483
0,22230,0.9239153
0,22245,0.9235823
0,22260,0.9232494
0,22275,0.9229167
0,22290,0.9225841
0,22305,0.9222516
0,22320,0.9219193
0,22335,0.921587
0,22350,0.921255
0,22365,0.9209231
0,22380,0.9205912
0,22395,0.9202596
0,22410,0.919928
0,22425,0.9195966
0,22440,0.9192653
0,22455,0.9189342
0,22470,0.9186031
0,22485,0.9182723
0,22500,0.9179415
0,22515,0.9176108
0,22530,0.9172803
0,22545,0.9169499
0,22560,0.9166197
0,22575,0.9162896
0,22590,0.9159596
0,22605,0.9156297
0,22620,0.9153
0,22635,0.9149704
0,22650,0.9146409
0,22665,0.9143115
0,22680,0.9139823
0,22695,0.9136533
0,22710,0.9133243
0,22725,0.9129955
0,22740,0.9126667
0,22755,0.9123382
0,22770,0.9120097
0,22785,0.9116814
0,22800,0.9113532
0,22815,0.9110252
0,22830,0.9106972
0,22845,0.9103694
0,22860,0.9100417
0,22875,0.9097142
0,22890,0.9093868
0,22905,0.9090595
0,22920,0.9087323
0,22935,0.9084052
0,22950,0.9080783
0,22965,0.9077515
0,22980,0.9074249
0,22995,0.9070983
0,23010,0.9067719
0,23025,0.9064456
0,23040,0.9061195
0,23055,0.9057934
0,23070,0.9054675
0,23085,0.9051418
0,23100,0.9048161
0,23115,0.9044906
0,23130,0.9041652
0,23145,0.9038399
0,23160,0.9035147
0,23175,0.9031897
0,23190,0.9028649
0,23205,0.9025401
0,23220,0.9022154
0,23235,0.9018909
0,23250,0.9015665
0,23265,0.9012423
0,23280,0.9009181
0,23295,0.9005941
0,23310,0.9002702
0,23325,0.8999465
0,23340,0.8996228
0,23355,0.8992993
0,23370,0.8989759
0,23385,0.8986526
0,23400,0.8983295
0,23415,0.8980064
0,23430,0.8976836
0,23445,0.8973608
0,23460,0.8970382
0,23475,0.8967156
0,23490,0.8963932
0,23505,0.896071
0,23520,0.8957488
0,23535,0.8954268
0,23550,0.8951049
0,23565,0.8947831
0,23580,0.8944615
0,23595,0.8941399
0,23610,0.8938185
0,23625,0.8934972
0,23640,0.8931761
0,23655,0.892855
0,23670,0.8925341
0,23685,0.8922133
0,23700,0.8918927
0,23715,0.8915721
0,23730,0.8912517
0,23745,0.8909314
0,23760,0.8906112
0,23775,0.8902912
0,23790,0.8899713
0,23805,0.8896514
0,23820,0.8893318
0,23835,0.8890122
0,23850,0.8886927
0,23865,0.8883734
0,23880,0.8880543
0,23895,0.8877352
0,23910,0.8874162
0,23925,0.8870974
0,23940,0.8867787
0,23955,0.8864601
0,23970,0.8861416
0,23985,0.8858233
0,24000,0.8855051
0,24015,0.885187
0,24030,0.884869
0,24045,0.8845511
0,24060,0.8842334
0,24075,0.8839158
0,24090,0.8835983
0,24105,0.8832809
0,24120,0.8829637
0,24135,0.8826465
0,24150,0.8823295
0,24165,0.8820126
0,24180,0.8816959
0,24195,0.8813792
0,24210,0.8810627
0,24225,0.8807462
0,24240,0.88043
0,24255,0.8801138
0,24270,0.8797978
0,24285,0.8794819
0,24300,0.8791661
0,24315,0.8788503
0,24330,0.8785348
0,24345,0.8782194
0,24360,0.877904
0,24375,0.8775888
0,24390,0.8772737
0,24405,0.8769587
0,24420,0.8766439
0,24435,0.8763292
0,24450,0.8760146
0,24465,0.8757001
0,24480,0.8753857
0,24495,0.8750715
0,24510,0.8747573
0,24525,0.8744433
0,24540,0.8741294
0,24555,0.8738157
0,24570,0.873502
0,24585,0.8731884
0,24600,0.872875
0,24615,0.8725618
0,24630,0.8722485
0,24645,0.8719355
0,24660,0.8716226
0,24675,0.8713097
0,24690,0.870997
0,24705,0.8706844
0,24720,0.8703719
0,24735,0.8700596
0,24750,0.8697473
0,24765,0.8694353
0,24780,0.8691232
0,24795,0.8688114
0,24810,0.8684996
0,24825,0.868188
0,24840,0.8678764
0,24855,0.867565
0,24870,0.8672537
0,24885,0.8669425
0,24900,0.8666315
0,24915,0.8663206
0,24930,0.8660097
0,24945,0.865699
0,24960,0.8653885
0,24975,0.865078
0,24990,0.8647676
0,25005,0.8644574
0,25020,0.8641472
0,25035,0.8638372
0,25050,0.8635274
0,25065,0.8632176
0,25080,0.8629079
0,25095,0.8625984
0,25110,0.862289
0,25125,0.8619797
0,25140,0.8616705
0,25155,0.8613614
0,25170,0.8610525
0,25185,0.8607436
0,25200,0.8604349
0,25215,0.8601263
0,25230,0.8598178
0,25245,0.8595094
0,25260,0.8592011
0,25275,0.858893
0,25290,0.858585
0,25305,0.8582771
0,25320,0.8579693
0,25335,0.8576616
0,25350,0.857354
0,25365,0.8570465
0,25380,0.8567392
0,25395,0.856432
0,25410,0.8561249
0,25425,0.8558179
0,25440,0.8555111
0,25455,0.8552043
0,25470,0.8548976
0,25485,0.8545911
0,25500,0.8542847
0,25515,0.8539784
0,25530,0.8536722
0,25545,0.8533661
0,25560,0.8530602
0,25575,0.8527544
0,25590,0.8524486
0,25605,0.852143
0,25620,0.8518375
0,25635,0.8515321
0,25650,0.8512269
0,25665,0.8509217
0,25680,0.8506166
0,25695,0.8503117
0,25710,0.8500069
0,25725,0.8497022
0,25740,0.8493976
0,25755,0.8490931
0,25770,0.8487888
0,25785,0.8484846
0,25800,0.8481804
0,25815,0.8478764
0,25830,0.8475725
0,25845,0.8472687
0,25860,0.846965
0,25875,0.8466614
0,25890,0.846358
0,25905,0.8460547
0,25920,0.8457515
0,25935,0.8454484
0,25950,0.8451453
0,25965,0.8448425
0,25980,0.8445397
0,25995,0.844237
0,26010,0.8439345
0,26025,0.843632
0,26040,0.8433297
0,26055,0.8430275
0,26070,0.8427255
0,26085,0.8424235
0,26100,0.8421216
0,26115,0.8418198
0,26130,0.8415182
0,26145,0.8412167
0,26160,0.8409153
0,26175,0.840614
0,26190,0.8403127
0,26205,0.8400117
0,26220,0.8397107
0,26235,0.8394098
0,26250,0.8391091
0,26265,0.8388085
0,26280,0.838508
0,26295,0.8382075
0,26310,0.8379072
0,26325,0.837607
0,26340,0.837307
0,26355,0.837007
0,26370,0.8367071
0,26385,0.8364074
0,26400,0.8361077
0,26415,0.8358082
0,26430,0.8355088
0,26445,0.8352095
0,26460,0.8349103
0,26475,0.8346113
0,26490,0.8343123
0,26505,0.8340135
0,26520,0.8337147
0,26535,0.8334161
0,26550,0.8331175
0,26565,0.8328192
0,26580,0.8325208
0,26595,0.8322226
0,26610,0.8319246
0,26625,0.8316266
0,26640,0.8313287
0,26655,0.831031
0,26670,0.8307334
0,26685,0.8304359
0,26700,0.8301384
0,26715,0.8298411
0,26730,0.8295439
0,26745,0.8292469
0,26760,0.8289499
0,26775,0.828653
0,26790,0.8283563
0,26805,0.8280596
0,26820,0.8277631
0,26835,0.8274667
0,26850,0.8271703
0,26865,0.8268741
0,26880,0.826578
0,26895,0.826282
0,26910,0.8259861
0,26925,0.8256904
0,26940,0.8253947
0,26955,0.8250992
0,26970,0.8248038
0,26985,0.8245084
0,27000,0.8242132
0,27015,0.8239181
0,27030,0.8236231
0,27045,0.8233282
0,27060,0.8230334
0,27075,0.8227388
0,27090,0.8224442
0,27105,0.8221497
0,27120,0.8218554
0,27135,0.8215612
0,27150,0.821267
0,27165,0.820973
0,27180,0.8206791
0,27195,0.8203853
0,27210,0.8200915
0,27225,0.819798
0,27240,0.8195045
0,27255,0.8192111
0,27270,0.8189179
0,27285,0.8186247
0,27300,0.8183317
0,27315,0.8180387
0,27330,0.8177459
0,27345,0.8174531
0,27360,0.8171605
0,27375,0.8168681
0,27390,0.8165756
0,27405,0.8162833
0,27420,0.8159912
0,27435,0.8156991
0,27450,0.8154071
0,27465,0.8151153
0,27480,0.8148235
0,27495,0.8145319
0,27510,0.8142403
0,27525,0.8139489
0,27540,0.8136576
0,27555,0.8133664
0,27570,0.8130752
0,27585,0.8127843
0,27600,0.8124933
0,27615,0.8122026
0,27630,0.8119119
0,27645,0.8116213
0,27660,0.8113309
0,27675,0.8110405
0,27690,0.8107502
0,27705,0.8104601
0,27720,0.8101701
0,27735,0.8098801
0,27750,0.8095903
0,27765,0.8093006
0,27780,0.809011
0,27795,0.8087215
0,27810,0.808432
0,27825,0.8081428
0,27840,0.8078536
0,27855,0.8075645
0,27870,0.8072755
0,27885,0.8069867
0,27900,0.8066979
0,27915,0.8064092
0,27930,0.8061207
0,27945,0.8058323
0,27960,0.8055439
0,27975,0.8052557
0,27990,0.8049676
0,28005,0.8046796
0,28020,0.8043916
0,28035,0.8041039
0,28050,0.8038161
0,28065,0.8035285
0,28080,0.803241
0,28095,0.8029537
0,28110,0.8026664
0,28125,0.8023792
0,28140,0.8020921
0,28155,0.8018051
0,28170,0.8015183
0,28185,0.8012316
0,28200,0.8009449
0,28215,0.8006583
0,28230,0.8003719
0,28245,0.8000856
0,28260,0.7997994
0,28275,0.7995133
0,28290,0.7992272
0,28305,0.7989413
0,28320,0.7986555
0,28335,0.7983698
0,28350,0.7980842
0,28365,0.7977987
0,28380,0.7975133
0,28395,0.797228
0,28410,0.7969429
0,28425,0.7966578
0,28440,0.7963728
0,28455,0.796088
0,28470,0.7958032
0,28485,0.7955185
0,28500,0.795234
0,28515,0.7949495
0,28530,0.7946652
0,28545,0.794381
0,28560,0.7940968
0,28575,0.7938128
0,28590,0.7935289
0,28605,0.793245
0,28620,0.7929613
0,28635,0.7926777
0,28650,0.7923942
0,28665,0.7921108
0,28680,0.7918275
0,28695,0.7915443
0,28710,0.7912612
0,28725,0.7909782
0,28740,0.7906953
0,28755,0.7904125
0,28770,0.7901298
0,28785,0.7898473
0,28800,0.7895648
0,28815,0.7892824
0,28830,0.7890002
0,28845,0.788718
0,28860,0.7884359
0,28875,0.7881539
0,28890,0.7878721
0,28905,0.7875903
0,28920,0.7873087
0,28935,0.7870271
0,28950,0.7867457
0,28965,0.7864643
0,28980,0.7861831
0,28995,0.785902
0,29010,0.7856209
0,29025,0.78534
0,29040,0.7850592
0,29055,0.7847785
0,29070,0.7844979
0,29085,0.7842173
0,29100,0.7839369
0,29115,0.7836566
0,29130,0.7833763
0,29145,0.7830963
0,29160,0.7828162
0,29175,0.7825363
0,29190,0.7822565
0,29205,0.7819768
0,29220,0.7816972
0,29235,0.7814177
0,29250,0.7811384
0,29265,0.7808591
0,29280,0.7805799
0,29295,0.7803007
0,29310,0.7800218
0,29325,0.7797429
0,29340,0.7794641
0,29355,0.7791854
0,29370,0.7789068
0,29385,0.7786283
0,29400,0.77835
0,29415,0.7780717
0,29430,0.7777935
0,29445,0.7775155
0,29460,0.7772375
0,29475,0.7769596
0,29490,0.7766818
0,29505,0.7764042
0,29520,0.7761266
0,29535,0.7758492
0,29550,0.7755718
0,29565,0.7752945
0,29580,0.7750174
0,29595,0.7747403
0,29610,0.7744634
0,29625,0.7741865
0,29640,0.7739097
0,29655,0.7736331
0,29670,0.7733565
0,29685,0.7730801
0,29700,0.7728037
0,29715,0.7725275
0,29730,0.7722513
0,29745,0.7719752
0,29760,0.7716993
0,29775,0.7714234
0,29790,0.7711477
0,29805,0.770872
0,29820,0.7705965
0,29835,0.770321
0,29850,0.7700457
0,29865,0.7697704
0,29880,0.7694952
0,29895,0.7692202
0,29910,0.7689453
0,29925,0.7686704
0,29940,0.7683957
0,29955,0.768121
0,29970,0.7678465
0,29985,0.767572
0,30000,0.7672977
0,30015,0.7670234
0,30030,0.7667493
0,30045,0.7664753
0,30060,0.7662013
0,30075,0.7659274
0,30090,0.7656537
0,30105,0.76538
0,30120,0.7651065
0,30135,0.764833
0,30150,0.7645597
0,30165,0.7642864
0,30180,0.7640133
0,30195,0.7637402
0,30210,0.7634673
0,30225,0.7631944
0,30240,0.7629216
0,30255,0.762649
0,30270,0.7623764
0,30285,0.762104
0,30300,0.7618316
0,30315,0.7615594
0,30330,0.7612872
0,30345,0.7610151
0,30360,0.7607431
0,30375,0.7604713
0,30390,0.7601995
0,30405,0.7599279
0,30420,0.7596563
0,30435,0.7593848
0,30450,0.7591134
0,30465,0.7588422
0,30480,0.758571
0,30495,0.7582999
0,30510,0.7580289
0,30525,0.7577581
0,30540,0.7574873
0,30555,0.7572166
0,30570,0.756946
0,30585,0.7566755
0,30600,0.7564052
0,30615,0.7561349
0,30630,0.7558647
0,30645,0.7555946
0,30660,0.7553246
0,30675,0.7550547
0,30690,0.7547849
0,30705,0.7545152
0,30720,0.7542456
0,30735,0.753976
0,30750,0.7537067
0,30765,0.7534373
0,30780,0.7531682
0,30795,0.7528991
0,30810,0.75263
0,30825,0.7523611
0,30840,0.7520923
0,30855,0.7518235
0,30870,0.7515549
0,30885,0.7512864
0,30900,0.751018
0,30915,0.7507496
0,30930,0.7504814
0,30945,0.7502133
0,30960,0.7499452
0,30975,0.7496772
0,30990,0.7494094
0,31005,0.7491417
0,31020,0.748874
0,31035,0.7486064
0,31050,0.748339
0,31065,0.7480716
0,31080,0.7478044
0,31095,0.7475372
0,31110,0.7472701
0,31125,0.7470031
0,31140,0.7467363
0,31155,0.7464695
0,31170,0.7462028
0,31185,0.7459362
0,31200,0.7456697
0,31215,0.7454033
0,31230,0.745137
0,31245,0.7448708
0,31260,0.7446048
0,31275,0.7443388
0,31290,0.7440728
0,31305,0.743807
0,31320,0.7435413
0,31335,0.7432756
0,31350,0.7430102
0,31365,0.7427447
0,31380,0.7424794
0,31395,0.7422141
0,31410,0.741949
0,31425,0.741684
0,31440,0.741419
0,31455,0.7411541
0,31470,0.7408894
0,31485,0.7406247
0,31500,0.7403601
0,31515,0.7400957
0,31530,0.7398313
0,31545,0.739567
0,31560,0.7393029
0,31575,0.7390388
0,31590,0.7387748
0,31605,0.7385108
0,31620,0.7382471
0,31635,0.7379833
0,31650,0.7377198
0,31665,0.7374563
0,31680,0.7371928
0,31695,0.7369295
0,31710,0.7366663
0,31725,0.7364031
0,31740,0.7361401
0,31755,0.7358772
0,31770,0.7356143
0,31785,0.7353516
0,31800,0.7350889
0,31815,0.7348263
0,31830,0.7345639
0,31845,0.7343015
0,31860,0.7340392
0,31875,0.733777
0,31890,0.733515
0,31905,0.7332529
0,31920,0.732991
0,31935,0.7327293
0,31950,0.7324675
0,31965,0.7322059
0,31980,0.7319444
0,31995,0.731683
0,32010,0.7314216
0,32025,0.7311604
0,32040,0.7308993
0,32055,0.7306383
0,32070,0.7303773
0,32085,0.7301164
0,32100,0.7298557
0,32115,0.729595
0,32130,0.7293344
0,32145,0.7290739
0,32160,0.7288136
0,32175,0.7285533
0,32190,0.7282931
0,32205,0.7280329
0,32220,0.727773
0,32235,0.727513
0,32250,0.7272532
0,32265,0.7269935
0,32280,0.7267339
0,32295,0.7264743
0,32310,0.7262149
0,32325,0.7259555
0,32340,0.7256963
0,32355,0.7254371
0,32370,0.725178
0,32385,0.724919
0,32400,0.7246602
0,32415,0.7244014
0,32430,0.7241427
0,32445,0.723884
0,32460,0.7236255
0,32475,0.7233672
0,32490,0.7231088
0,32505,0.7228506
0,32520,0.7225925
0,32535,0.7223344
0,32550,0.7220765
0,32565,0.7218186
0,32580,0.7215608
0,32595,0.7213032
0,32610,0.7210456
0,32625,0.7207881
0,32640,0.7205307
0,32655,0.7202734
0,32670,0.7200162
0,32685,0.7197591
0,32700,0.7195021
0,32715,0.7192451
0,32730,0.7189883
0,32745,0.7187316
0,32760,0.7184749
0,32775,0.7182184
0,32790,0.7179619
0,32805,0.7177055
0,32820,0.7174492
0,32835,0.7171931
0,32850,0.7169369
0,32865,0.716681
0,32880,0.7164251
0,32895,0.7161692
0,32910,0.7159135
0,32925,0.7156579
0,32940,0.7154024
0,32955,0.7151469
0,32970,0.7148916
0,32985,0.7146363
0,33000,0.7143811
0,33015,0.7141261
0,33030,0.7138711
0,33045,0.7136161
0,33060,0.7133614
0,33075,0.7131066
0,33090,0.712852
0,33105,0.7125975
0,33120,0.7123431
0,33135,0.7120887
0,33150,0.7118345
0,33165,0.7115803
0,33180,0.7113262
0,33195,0.7110723
0,33210,0.7108184
0,33225,0.7105646
0,33240,0.7103109
0,33255,0.7100573
0,33270,0.7098038
0,33285,0.7095503
0,33300,0.709297
0,33315,0.7090437
0,33330,0.7087906
0,33345,0.7085375
0,33360,0.7082846
0,33375,0.7080317
0,33390,0.7077789
0,33405,0.7075262
0,33420,0.7072736
0,33435,0.7070211
0,33450,0.7067687
0,33465,0.7065163
0,33480,0.7062641
0,33495,0.706012
0,33510,0.7057599
0,33525,0.7055079
0,33540,0.705256
0,33555,0.7050043
0,33570,0.7047526
0,33585,0.704501
0,33600,0.7042494
0,33615,0.703998
0,33630,0.7037467
0,33645,0.7034954
0,33660,0.7032443
0,33675,0.7029932
0,33690,0.7027423
0,33705,0.7024914
0,33720,0.7022406
0,33735,0.7019899
0,33750,0.7017393
0,33765,0.7014888
0,33780,0.7012383
0,33795,0.700988
0,33810,0.7007378
0,33825,0.7004876
0,33840,0.7002375
0,33855,0.6999875
0,33870,0.6997377
0,33885,0.6994879
0,33900,0.6992382
0,33915,0.6989886
0,33930,0.698739
0,33945,0.6984895
0,33960,0.6982402
0,33975,0.697991
0,33990,0.6977418
0,34005,0.6974927
0,34020,0.6972438
0,34035,0.6969948
0,34050,0.6967461
0,34065,0.6964973
0,34080,0.6962487
0,34095,0.6960002
0,34110,0.6957517
0,34125,0.6955033
0,34140,0.695255
0,34155,0.6950068
0,34170,0.6947588
0,34185,0.6945108
0,34200,0.6942629
0,34215,0.694015
0,34230,0.6937673
0,34245,0.6935197
0,34260,0.6932721
0,34275,0.6930246
0,34290,0.6927772
0,34305,0.69253
0,34320,0.6922827
0,34335,0.6920356
0,34350,0.6917886
0,34365,0.6915417
0,34380,0.6912948
0,34395,0.6910481
0,34410,0.6908014
0,34425,0.6905549
0,34440,0.6903083
0,34455,0.6900619
0,34470,0.6898156
0,34485,0.6895694
0,34500,0.6893232
0,34515,0.6890772
0,34530,0.6888313
0,34545,0.6885854
0,34560,0.6883396
0,34575,0.6880939
0,34590,0.6878483
0,34605,0.6876028
0,34620,0.6873574
0,34635,0.687112
0,34650,0.6868668
0,34665,0.6866216
0,34680,0.6863766
0,34695,0.6861316
0,34710,0.6858867
0,34725,0.6856419
0,34740,0.6853971
0,34755,0.6851525
0,34770,0.684908
0,34785,0.6846635
0,34800,0.6844192
0,34815,0.6841748
0,34830,0.6839306
0,34845,0.6836866
0,34860,0.6834425
0,34875,0.6831986
0,34890,0.6829548
0,34905,0.682711
0,34920,0.6824673
0,34935,0.6822237
0,34950,0.6819803
0,34965,0.6817369
0,34980,0.6814936
0,34995,0.6812503
0,35010,0.6810072
0,35025,0.6807641
0,35040,0.6805212
0,35055,0.6802783
0,35070,0.6800355
0,35085,0.6797928
0,35100,0.6795502
0,35115,0.6793076
0,35130,0.6790652
0,35145,0.6788228
0,35160,0.6785806
0,35175,0.6783384
0,35190,0.6780963
0,35205,0.6778543
0,35220,0.6776124
0,35235,0.6773705
0,35250,0.6771288
0,35265,0.6768872
0,35280,0.6766456
0,35295,0.6764041
0,35310,0.6761627
0,35325,0.6759214
0,35340,0.6756802
0,35355,0.675439
0,35370,0.675198
0,35385,0.674957
0,35400,0.6747161
0,35415,0.6744753
0,35430,0.6742346
0,35445,0.673994
0,35460,0.6737534
0,35475,0.673513
0,35490,0.6732727
0,35505,0.6730324
0,35520,0.6727922
0,35535,0.6725521
0,35550,0.6723121
0,35565,0.6720722
0,35580,0.6718323
0,35595,0.6715926
0,35610,0.6713529
0,35625,0.6711133
0,35640,0.6708738
0,35655,0.6706344
0,35670,0.6703951
0,35685,0.6701558
0,35700,0.6699167
0,35715,0.6696776
0,35730,0.6694387
0,35745,0.6691998
0,35760,0.6689609
0,35775,0.6687222
0,35790,0.6684836
0,35805,0.668245
0,35820,0.6680066
0,35835,0.6677682
0,35850,0.6675299
0,35865,0.6672917
0,35880,0.6670536
0,35895,0.6668155
0,35910,0.6665776
0,35925,0.6663397
0,35940,0.6661019
0,35955,0.6658642
0,35970,0.6656266
0,35985,0.6653891
0,36000,0.6651517
0,36015,0.6649143
0,36030,0.664677
0,36045,0.6644399
0,36060,0.6642027
0,36075,0.6639658
0,36090,0.6637288
0,36105,0.663492
0,36120,0.6632552
0,36135,0.6630185
0,36150,0.662782
0,36165,0.6625454
0,36180,0.6623091
0,36195,0.6620727
0,36210,0.6618364
0,36225,0.6616003
0,36240,0.6613642
0,36255,0.6611282
0,36270,0.6608923
0,36285,0.6606565
0,36300,0.6604208
0,36315,0.6601851
0,36330,0.6599495
0,36345,0.659714
0,36360,0.6594787
0,36375,0.6592433
0,36390,0.6590081
0,36405,0.6587729
0,36420,0.6585379
0,36435,0.6583029
0,36450,0.658068
0,36465,0.6578332
0,36480,0.6575985
0,36495,0.6573638
0,36510,0.6571293
0,36525,0.6568948
0,36540,0.6566604
0,36555,0.6564261
0,36570,0.6561919
0,36585,0.6559578
0,36600,0.6557238
0,36615,0.6554897
0,36630,0.6552559
0,36645,0.6550221
0,36660,0.6547884
0,36675,0.6545547
0,36690,0.6543212
0,36705,0.6540877
0,36720,0.6538543
0,36735,0.653621
0,36750,0.6533878
0,36765,0.6531547
0,36780,0.6529217
0,36795,0.6526887
0,36810,0.6524558
0,36825,0.6522231
0,36840,0.6519903
0,36855,0.6517577
0,36870,0.6515251
0,36885,0.6512927
0,36900,0.6510603
0,36915,0.650828
0,36930,0.6505958
0,36945,0.6503637
0,36960,0.6501316
0,36975,0.6498997
0,36990,0.6496678
0,37005,0.649436
0,37020,0.6492043
0,37035,0.6489727
0,37050,0.6487411
0,37065,0.6485097
0,37080,0.6482783
0,37095,0.648047
0,37110,0.6478158
0,37125,0.6475847
0,37140,0.6473536
0,37155,0.6471226
0,37170,0.6468918
0,37185,0.646661
0,37200,0.6464303
0,37215,0.6461996
0,37230,0.6459691
0,37245,0.6457386
0,37260,0.6455082
0,37275,0.6452779
0,37290,0.6450477
0,37305,0.6448176
0,37320,0.6445875
0,37335,0.6443576
0,37350,0.6441277
0,37365,0.6438978
0,37380,0.6436681
0,37395,0.6434385
0,37410,0.6432089
0,37425,0.6429794
0,37440,0.6427501
0,37455,0.6425208
0,37470,0.6422915
0,37485,0.6420624
0,37500,0.6418333
0,37515,0.6416044
0,37530,0.6413754
0,37545,0.6411466
0,37560,0.6409179
0,37575,0.6406893
0,37590,0.6404607
0,37605,0.6402321
0,37620,0.6400037
0,37635,0.6397755
0,37650,0.6395472
0,37665,0.6393191
0,37680,0.639091
0,37695,0.638863
0,37710,0.638635
0,37725,0.6384072
0,37740,0.6381795
0,37755,0.6379518
0,37770,0.6377242
0,37785,0.6374967
0,37800,0.6372693
0,37815,0.6370419
0,37830,0.6368147
0,37845,0.6365875
0,37860,0.6363603
0,37875,0.6361334
0,37890,0.6359064
0,37905,0.6356795
0,37920,0.6354528
0,37935,0.6352261
0,37950,0.6349995
0,37965,0.634773
0,37980,0.6345465
0,37995,0.6343201
0,38010,0.6340938
0,38025,0.6338676
0,38040,0.6336415
0,38055,0.6334155
0,38070,0.6331895
0,38085,0.6329637
0,38100,0.6327378
0,38115,0.6325121
0,38130,0.6322865
0,38145,0.6320609
0,38160,0.6318355
0,38175,0.63161
0,38190,0.6313847
0,38205,0.6311595
0,38220,0.6309344
0,38235,0.6307093
0,38250,0.6304843
0,38265,0.6302593
0,38280,0.6300345
0,38295,0.6298098
0,38310,0.6295851
0,38325,0.6293605
0,38340,0.629136
0,38355,0.6289116
0,38370,0.6286873
0,38385,0.628463
0,38400,0.6282388
0,38415,0.6280147
0,38430,0.6277906
0,38445,0.6275667
0,38460,0.6273428
0,38475,0.6271191
0,38490,0.6268954
0,38505,0.6266717
0,38520,0.6264482
0,38535,0.6262247
0,38550,0.6260014
0,38565,0.625778
0,38580,0.6255548
0,38595,0.6253316
0,38610,0.6251086
0,38625,0.6248856
0,38640,0.6246627
0,38655,0.6244399
0,38670,0.6242172
0,38685,0.6239945
0,38700,0.6237719
0,38715,0.6235494
0,38730,0.623327
0,38745,0.6231046
0,38760,0.6228824
0,38775,0.6226602
0,38790,0.6224381
0,38805,0.622216
0,38820,0.6219941
0,38835,0.6217722
0,38850,0.6215504
0,38865,0.6213287
0,38880,0.6211071
0,38895,0.6208856
0,38910,0.6206641
0,38925,0.6204427
0,38940,0.6202214
0,38955,0.6200001
0,38970,0.619779
0,38985,0.6195579
0,39000,0.6193369
0,39015,0.619116
0,39030,0.6188952
0,39045,0.6186744
0,39060,0.6184537
0,39075,0.6182331
0,39090,0.6180126
0,39105,0.6177922
