"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Tefibazumab|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1365,0.2120902
0,1380,0.2116083
0,1395,0.2111303
0,1410,0.2106561
0,1425,0.2101858
0,1440,0.2097193
0,1455,0.2092564
0,1470,0.2087973
0,1485,0.2083419
0,1500,0.20789
0,1515,0.2074417
0,1530,0.206997
0,1545,0.2065558
0,1560,0.206118
0,1575,0.2056837
0,1590,0.2052527
0,1605,0.2048251
0,1620,0.2044008
0,1635,0.2039798
0,1650,0.203562
0,1665,0.2031474
0,1680,0.202736
0,1695,0.2023278
0,1710,0.2019226
0,1725,0.2015205
0,1740,0.2011215
0,1755,0.2007254
0,1770,0.2003324
0,1785,0.1999423
0,1800,0.1995551
0,1815,0.1991708
0,1830,0.1987893
0,1845,0.1984107
0,1860,0.1980349
0,1875,0.1976618
0,1890,0.1972914
0,1905,0.1969238
0,1920,0.1965589
0,1935,0.1961966
0,1950,0.1958369
0,1965,0.1954799
0,1980,0.1951254
0,1995,0.1947734
0,2010,0.194424
0,2025,0.1940771
0,2040,0.1937326
0,2055,0.1933906
0,2070,0.193051
0,2085,0.1927138
0,2100,0.192379
0,2115,0.1920466
0,2130,0.1917164
0,2145,0.1913885
0,2160,0.191063
0,2175,0.1907397
0,2190,0.1904186
0,2205,0.1900997
0,2220,0.189783
0,2235,0.1894685
0,2250,0.1891562
0,2265,0.1888459
0,2280,0.1885378
0,2295,0.1882317
0,2310,0.1879277
0,2325,0.1876258
0,2340,0.1873259
0,2355,0.1870279
0,2370,0.186732
0,2385,0.186438
0,2400,0.186146
0,2415,0.1858559
0,2430,0.1855677
0,2445,0.1852814
0,2460,0.1849969
0,2475,0.1847144
0,2490,0.1844336
0,2505,0.1841547
0,2520,0.1838776
0,2535,0.1836022
0,2550,0.1833287
0,2565,0.1830568
0,2580,0.1827867
0,2595,0.1825184
0,2610,0.1822517
0,2625,0.1819867
0,2640,0.1817234
0,2655,0.1814617
0,2670,0.1812017
0,2685,0.1809433
0,2700,0.1806865
0,2715,0.1804313
0,2730,0.1801777
0,2745,0.1799256
0,2760,0.1796751
0,2775,0.1794261
0,2790,0.1791787
0,2805,0.1789327
0,2820,0.1786883
0,2835,0.1784453
0,2850,0.1782038
0,2865,0.1779637
0,2880,0.1777251
0,2895,0.1774879
0,2910,0.1772521
0,2925,0.1770177
0,2940,0.1767847
0,2955,0.1765531
0,2970,0.1763229
0,2985,0.176094
0,3000,0.1758664
0,3015,0.1756401
0,3030,0.1754152
0,3045,0.1751916
0,3060,0.1749692
0,3075,0.1747482
0,3090,0.1745284
0,3105,0.1743099
0,3120,0.1740926
0,3135,0.1738765
0,3150,0.1736617
0,3165,0.1734481
0,3180,0.1732357
0,3195,0.1730244
0,3210,0.1728144
0,3225,0.1726055
0,3240,0.1723978
0,3255,0.1721912
0,3270,0.1719858
0,3285,0.1717815
0,3300,0.1715784
0,3315,0.1713763
0,3330,0.1711754
0,3345,0.1709755
0,3360,0.1707767
0,3375,0.170579
0,3390,0.1703824
0,3405,0.1701868
0,3420,0.1699923
0,3435,0.1697987
0,3450,0.1696063
0,3465,0.1694148
0,3480,0.1692244
0,3495,0.1690349
0,3510,0.1688465
0,3525,0.168659
0,3540,0.1684726
0,3555,0.168287
0,3570,0.1681025
0,3585,0.1679189
0,3600,0.1677362
0,3615,0.1675545
0,3630,0.1673737
0,3645,0.1671939
0,3660,0.1670149
0,3675,0.1668369
0,3690,0.1666597
0,3705,0.1664835
0,3720,0.1663081
0,3735,0.1661336
0,3750,0.16596
0,3765,0.1657872
0,3780,0.1656154
0,3795,0.1654443
0,3810,0.1652741
0,3825,0.1651047
0,3840,0.1649362
0,3855,0.1647684
0,3870,0.1646015
0,3885,0.1644354
0,3900,0.1642701
0,3915,0.1641056
0,3930,0.1639419
0,3945,0.163779
0,3960,0.1636168
0,3975,0.1634554
0,3990,0.1632948
0,4005,0.1631349
0,4020,0.1629758
0,4035,0.1628175
0,4050,0.1626599
0,4065,0.162503
0,4080,0.1623468
0,4095,0.1621914
0,4110,0.1620366
0,4125,0.1618826
0,4140,0.1617293
0,4155,0.1615767
0,4170,0.1614248
0,4185,0.1612736
0,4200,0.1611231
0,4215,0.1609732
0,4230,0.160824
0,4245,0.1606755
0,4260,0.1605277
0,4275,0.1603805
0,4290,0.1602339
0,4305,0.160088
0,4320,0.1599428
0,4335,0.1597982
0,4350,0.1596542
0,4365,0.1595109
0,4380,0.1593681
0,4395,0.159226
0,4410,0.1590845
0,4425,0.1589437
0,4440,0.1588034
0,4455,0.1586637
0,4470,0.1585246
0,4485,0.1583862
0,4500,0.1582483
0,4515,0.1581109
0,4530,0.1579742
0,4545,0.157838
0,4560,0.1577024
0,4575,0.1575674
0,4590,0.1574329
0,4605,0.157299
0,4620,0.1571657
0,4635,0.1570329
0,4650,0.1569006
0,4665,0.1567689
0,4680,0.1566377
0,4695,0.156507
0,4710,0.1563769
0,4725,0.1562473
0,4740,0.1561183
0,4755,0.1559897
0,4770,0.1558616
0,4785,0.1557341
0,4800,0.1556071
0,4815,0.1554806
0,4830,0.1553545
0,4845,0.155229
0,4860,0.155104
0,4875,0.1549794
0,4890,0.1548553
0,4905,0.1547318
0,4920,0.1546087
0,4935,0.154486
0,4950,0.1543639
0,4965,0.1542422
0,4980,0.1541209
0,4995,0.1540002
0,5010,0.1538799
0,5025,0.15376
0,5040,0.1536406
0,5055,0.1535216
0,5070,0.1534031
0,5085,0.1532851
0,5100,0.1531674
0,5115,0.1530502
0,5130,0.1529335
0,5145,0.1528171
0,5160,0.1527012
0,5175,0.1525858
0,5190,0.1524707
0,5205,0.1523561
0,5220,0.1522418
0,5235,0.152128
0,5250,0.1520146
0,5265,0.1519016
0,5280,0.151789
0,5295,0.1516768
0,5310,0.151565
0,5325,0.1514536
0,5340,0.1513426
0,5355,0.151232
0,5370,0.1511218
0,5385,0.1510119
0,5400,0.1509025
0,5415,0.1507934
0,5430,0.1506847
0,5445,0.1505763
0,5460,0.1504684
0,5475,0.1503608
0,5490,0.1502535
0,5505,0.1501467
0,5520,0.1500402
0,5535,0.1499341
0,5550,0.1498283
0,5565,0.1497229
0,5580,0.1496178
0,5595,0.1495131
0,5610,0.1494087
0,5625,0.1493047
0,5640,0.149201
0,5655,0.1490976
0,5670,0.1489946
0,5685,0.1488919
0,5700,0.1487896
0,5715,0.1486876
0,5730,0.1485859
0,5745,0.1484846
0,5760,0.1483836
0,5775,0.1482829
0,5790,0.1481825
0,5805,0.1480824
0,5820,0.1479827
0,5835,0.1478833
0,5850,0.1477841
0,5865,0.1476853
0,5880,0.1475869
0,5895,0.1474887
0,5910,0.1473908
0,5925,0.1472932
0,5940,0.1471959
0,5955,0.147099
0,5970,0.1470023
0,5985,0.1469059
0,6000,0.1468098
0,6015,0.146714
0,6030,0.1466185
0,6045,0.1465233
0,6060,0.1464284
0,6075,0.1463337
0,6090,0.1462393
0,6105,0.1461453
0,6120,0.1460515
0,6135,0.1459579
0,6150,0.1458647
0,6165,0.1457717
0,6180,0.145679
0,6195,0.1455865
0,6210,0.1454944
0,6225,0.1454025
0,6240,0.1453108
0,6255,0.1452195
0,6270,0.1451284
0,6285,0.1450375
0,6300,0.1449469
0,6315,0.1448566
0,6330,0.1447665
0,6345,0.1446767
0,6360,0.1445871
0,6375,0.1444978
0,6390,0.1444087
0,6405,0.1443199
0,6420,0.1442313
0,6435,0.144143
0,6450,0.1440549
0,6465,0.1439671
0,6480,0.1438795
0,6495,0.1437921
0,6510,0.143705
0,6525,0.1436181
0,6540,0.1435314
0,6555,0.143445
0,6570,0.1433588
0,6585,0.1432728
0,6600,0.1431871
0,6615,0.1431016
0,6630,0.1430163
0,6645,0.1429313
0,6660,0.1428464
0,6675,0.1427618
0,6690,0.1426774
0,6705,0.1425933
0,6720,0.1425093
0,6735,0.1424256
0,6750,0.1423421
0,6765,0.1422588
0,6780,0.1421757
0,6795,0.1420928
0,6810,0.1420102
0,6825,0.1419277
0,6840,0.1418455
0,6855,0.1417634
0,6870,0.1416816
0,6885,0.1416
0,6900,0.1415185
0,6915,0.1414373
0,6930,0.1413563
0,6945,0.1412755
0,6960,0.1411949
0,6975,0.1411144
0,6990,0.1410342
0,7005,0.1409542
0,7020,0.1408744
0,7035,0.1407947
0,7050,0.1407153
0,7065,0.140636
0,7080,0.1405569
0,7095,0.140478
0,7110,0.1403994
0,7125,0.1403209
0,7140,0.1402425
0,7155,0.1401644
0,7170,0.1400864
0,7185,0.1400087
0,7200,0.1399311
0,7215,0.1398537
0,7230,0.1397765
0,7245,0.1396994
0,7260,0.1396225
0,7275,0.1395458
0,7290,0.1394693
0,7305,0.139393
0,7320,0.1393168
0,7335,0.1392408
0,7350,0.139165
0,7365,0.1390893
0,7380,0.1390138
0,7395,0.1389385
0,7410,0.1388634
0,7425,0.1387884
0,7440,0.1387136
0,7455,0.1386389
0,7470,0.1385644
0,7485,0.1384901
0,7500,0.1384159
0,7515,0.1383419
0,7530,0.1382681
0,7545,0.1381944
0,7560,0.1381209
0,7575,0.1380475
0,7590,0.1379743
0,7605,0.1379013
0,7620,0.1378284
0,7635,0.1377556
0,7650,0.137683
0,7665,0.1376106
0,7680,0.1375383
0,7695,0.1374662
0,7710,0.1373942
0,7725,0.1373224
0,7740,0.1372507
0,7755,0.1371792
0,7770,0.1371078
0,7785,0.1370365
0,7800,0.1369655
0,7815,0.1368945
0,7830,0.1368237
0,7845,0.136753
0,7860,0.1366825
0,7875,0.1366121
0,7890,0.1365419
0,7905,0.1364718
0,7920,0.1364019
0,7935,0.136332
0,7950,0.1362624
0,7965,0.1361928
0,7980,0.1361234
0,7995,0.1360542
0,8010,0.135985
0,8025,0.135916
0,8040,0.1358472
0,8055,0.1357784
0,8070,0.1357099
0,8085,0.1356414
0,8100,0.135573
0,8115,0.1355048
0,8130,0.1354368
0,8145,0.1353688
0,8160,0.135301
0,8175,0.1352333
0,8190,0.1351658
0,8205,0.1350983
0,8220,0.135031
0,8235,0.1349638
0,8250,0.1348968
0,8265,0.1348298
0,8280,0.134763
0,8295,0.1346963
0,8310,0.1346298
0,8325,0.1345633
0,8340,0.134497
0,8355,0.1344308
0,8370,0.1343647
0,8385,0.1342988
0,8400,0.1342329
0,8415,0.1341672
0,8430,0.1341016
0,8445,0.1340361
0,8460,0.1339707
0,8475,0.1339054
0,8490,0.1338403
0,8505,0.1337753
0,8520,0.1337104
0,8535,0.1336455
0,8550,0.1335808
0,8565,0.1335163
0,8580,0.1334518
0,8595,0.1333874
0,8610,0.1333232
0,8625,0.1332591
0,8640,0.133195
0,8655,0.1331311
0,8670,0.1330673
0,8685,0.1330036
0,8700,0.13294
0,8715,0.1328765
0,8730,0.1328131
0,8745,0.1327499
0,8760,0.1326867
0,8775,0.1326236
0,8790,0.1325607
0,8805,0.1324978
0,8820,0.132435
0,8835,0.1323724
0,8850,0.1323098
0,8865,0.1322474
0,8880,0.132185
0,8895,0.1321228
0,8910,0.1320606
0,8925,0.1319986
0,8940,0.1319367
0,8955,0.1318748
0,8970,0.1318131
0,8985,0.1317514
0,9000,0.1316899
0,9015,0.1316284
0,9030,0.131567
0,9045,0.1315058
0,9060,0.1314446
0,9075,0.1313835
0,9090,0.1313225
0,9105,0.1312617
0,9120,0.1312009
0,9135,0.1311402
0,9150,0.1310796
0,9165,0.1310191
0,9180,0.1309586
0,9195,0.1308983
0,9210,0.1308381
0,9225,0.1307779
0,9240,0.1307179
0,9255,0.1306579
0,9270,0.130598
0,9285,0.1305383
0,9300,0.1304786
0,9315,0.130419
0,9330,0.1303594
0,9345,0.1303
0,9360,0.1302406
0,9375,0.1301814
0,9390,0.1301222
0,9405,0.1300631
0,9420,0.1300041
0,9435,0.1299452
0,9450,0.1298864
0,9465,0.1298276
0,9480,0.129769
0,9495,0.1297104
0,9510,0.1296519
0,9525,0.1295935
0,9540,0.1295352
0,9555,0.1294769
0,9570,0.1294187
0,9585,0.1293607
0,9600,0.1293027
0,9615,0.1292447
0,9630,0.1291869
0,9645,0.1291291
0,9660,0.1290715
0,9675,0.1290139
0,9690,0.1289563
0,9705,0.1288989
0,9720,0.1288415
0,9735,0.1287842
0,9750,0.128727
0,9765,0.1286699
0,9780,0.1286128
0,9795,0.1285558
0,9810,0.1284989
0,9825,0.1284421
0,9840,0.1283854
0,9855,0.1283287
0,9870,0.1282721
0,9885,0.1282156
0,9900,0.1281591
0,9915,0.1281027
0,9930,0.1280464
0,9945,0.1279902
0,9960,0.127934
0,9975,0.1278779
0,9990,0.1278219
0,10005,0.127766
0,10020,0.1277101
0,10035,0.1276543
0,10050,0.1275986
0,10065,0.1275429
0,10080,0.1274873
0,10095,0.1274318
0,10110,0.1273764
0,10125,0.127321
0,10140,0.1272657
0,10155,0.1272105
0,10170,0.1271553
0,10185,0.1271002
0,10200,0.1270452
0,10215,0.1269902
0,10230,0.1269353
0,10245,0.1268805
0,10260,0.1268257
0,10275,0.126771
0,10290,0.1267164
0,10305,0.1266618
0,10320,0.1266073
0,10335,0.1265529
0,10350,0.1264985
0,10365,0.1264442
0,10380,0.12639
0,10395,0.1263358
0,10410,0.1262817
0,10425,0.1262277
0,10440,0.1261737
0,10455,0.1261198
0,10470,0.1260659
0,10485,0.1260122
0,10500,0.1259584
0,10515,0.1259048
0,10530,0.1258512
0,10545,0.1257976
0,10560,0.1257441
0,10575,0.1256907
0,10590,0.1256374
0,10605,0.1255841
0,10620,0.1255309
0,10635,0.1254777
0,10650,0.1254246
0,10665,0.1253715
0,10680,0.1253185
0,10695,0.1252656
0,10710,0.1252127
0,10725,0.1251599
0,10740,0.1251072
0,10755,0.1250545
0,10770,0.1250018
0,10785,0.1249493
0,10800,0.1248968
0,10815,0.1248443
0,10830,0.1247919
0,10845,0.1247396
0,10860,0.1246873
0,10875,0.124635
0,10890,0.1245828
0,10905,0.1245307
0,10920,0.1244787
0,10935,0.1244267
0,10950,0.1243747
0,10965,0.1243228
0,10980,0.124271
0,10995,0.1242192
0,11010,0.1241675
0,11025,0.1241158
0,11040,0.1240642
0,11055,0.1240126
0,11070,0.1239611
0,11085,0.1239096
0,11100,0.1238582
0,11115,0.1238069
0,11130,0.1237556
0,11145,0.1237043
0,11160,0.1236532
0,11175,0.123602
0,11190,0.1235509
0,11205,0.1234999
0,11220,0.1234489
0,11235,0.123398
0,11250,0.1233471
0,11265,0.1232963
0,11280,0.1232455
0,11295,0.1231948
0,11310,0.1231441
0,11325,0.1230935
0,11340,0.1230429
0,11355,0.1229924
0,11370,0.1229419
0,11385,0.1228915
0,11400,0.1228411
0,11415,0.1227908
0,11430,0.1227405
0,11445,0.1226903
0,11460,0.1226401
0,11475,0.12259
0,11490,0.1225399
0,11505,0.1224899
0,11520,0.1224399
0,11535,0.12239
0,11550,0.1223401
0,11565,0.1222903
0,11580,0.1222405
0,11595,0.1221908
0,11610,0.1221411
0,11625,0.1220914
0,11640,0.1220418
0,11655,0.1219923
0,11670,0.1219428
0,11685,0.1218933
0,11700,0.1218439
0,11715,0.1217946
0,11730,0.1217452
0,11745,0.121696
0,11760,0.1216467
0,11775,0.1215976
0,11790,0.1215484
0,11805,0.1214993
0,11820,0.1214503
0,11835,0.1214013
0,11850,0.1213523
0,11865,0.1213034
0,11880,0.1212546
0,11895,0.1212057
0,11910,0.121157
0,11925,0.1211082
0,11940,0.1210595
0,11955,0.1210109
0,11970,0.1209623
0,11985,0.1209137
0,12000,0.1208652
0,12015,0.1208167
0,12030,0.1207683
0,12045,0.1207199
0,12060,0.1206716
0,12075,0.1206233
0,12090,0.120575
0,12105,0.1205268
0,12120,0.1204786
0,12135,0.1204305
0,12150,0.1203824
0,12165,0.1203344
0,12180,0.1202864
0,12195,0.1202384
0,12210,0.1201905
0,12225,0.1201426
0,12240,0.1200947
0,12255,0.1200469
0,12270,0.1199992
0,12285,0.1199515
0,12300,0.1199038
0,12315,0.1198561
0,12330,0.1198085
0,12345,0.119761
0,12360,0.1197135
0,12375,0.119666
0,12390,0.1196186
0,12405,0.1195712
0,12420,0.1195238
0,12435,0.1194765
0,12450,0.1194292
0,12465,0.119382
0,12480,0.1193347
0,12495,0.1192876
0,12510,0.1192405
0,12525,0.1191934
0,12540,0.1191463
0,12555,0.1190993
0,12570,0.1190523
0,12585,0.1190054
0,12600,0.1189585
0,12615,0.1189117
0,12630,0.1188648
0,12645,0.1188181
0,12660,0.1187713
0,12675,0.1187246
0,12690,0.1186779
0,12705,0.1186313
0,12720,0.1185847
0,12735,0.1185381
0,12750,0.1184916
0,12765,0.1184451
0,12780,0.1183987
0,12795,0.1183523
0,12810,0.1183059
0,12825,0.1182596
0,12840,0.1182133
0,12855,0.118167
0,12870,0.1181208
0,12885,0.1180746
0,12900,0.1180284
0,12915,0.1179823
0,12930,0.1179362
0,12945,0.1178901
0,12960,0.1178441
0,12975,0.1177981
0,12990,0.1177522
0,13005,0.1177063
0,13020,0.1176604
0,13035,0.1176145
0,13050,0.1175687
0,13065,0.117523
0,13080,0.1174772
0,13095,0.1174315
0,13110,0.1173858
0,13125,0.1173402
0,13140,0.1172946
0,13155,0.117249
0,13170,0.1172035
0,13185,0.117158
0,13200,0.1171125
0,13215,0.1170671
0,13230,0.1170217
0,13245,0.1169763
0,13260,0.116931
0,13275,0.1168857
0,13290,0.1168404
0,13305,0.1167952
0,13320,0.11675
0,13335,0.1167048
0,13350,0.1166597
0,13365,0.1166146
0,13380,0.1165695
0,13395,0.1165244
0,13410,0.1164794
0,13425,0.1164345
0,13440,0.1163895
0,13455,0.1163446
0,13470,0.1162997
0,13485,0.1162549
0,13500,0.1162101
0,13515,0.1161653
0,13530,0.1161205
0,13545,0.1160758
0,13560,0.1160311
0,13575,0.1159865
0,13590,0.1159418
0,13605,0.1158972
0,13620,0.1158527
0,13635,0.1158081
0,13650,0.1157636
0,13665,0.1157192
0,13680,0.1156747
0,13695,0.1156303
0,13710,0.1155859
0,13725,0.1155416
0,13740,0.1154973
0,13755,0.115453
0,13770,0.1154087
0,13785,0.1153645
0,13800,0.1153203
0,13815,0.1152761
0,13830,0.115232
0,13845,0.1151879
0,13860,0.1151438
0,13875,0.1150997
0,13890,0.1150557
0,13905,0.1150117
0,13920,0.1149678
0,13935,0.1149238
0,13950,0.1148799
0,13965,0.1148361
0,13980,0.1147922
0,13995,0.1147484
0,14010,0.1147046
0,14025,0.1146609
0,14040,0.1146171
0,14055,0.1145734
0,14070,0.1145298
0,14085,0.1144861
0,14100,0.1144425
0,14115,0.1143989
0,14130,0.1143554
0,14145,0.1143118
0,14160,0.1142683
0,14175,0.1142249
0,14190,0.1141814
0,14205,0.114138
0,14220,0.1140946
0,14235,0.1140513
0,14250,0.1140079
0,14265,0.1139646
0,14280,0.1139214
0,14295,0.1138781
0,14310,0.1138349
0,14325,0.1137917
0,14340,0.1137485
0,14355,0.1137054
0,14370,0.1136623
0,14385,0.1136192
0,14400,0.1135761
0,14415,0.1135331
0,14430,0.1134901
0,14445,0.1134471
0,14460,0.1134042
0,14475,0.1133613
0,14490,0.1133184
0,14505,0.1132755
0,14520,0.1132327
0,14535,0.1131898
0,14550,0.1131471
0,14565,0.1131043
0,14580,0.1130616
0,14595,0.1130188
0,14610,0.1129762
0,14625,0.1129335
0,14640,0.1128909
0,14655,0.1128483
0,14670,0.1128057
0,14685,0.1127631
0,14700,0.1127206
0,14715,0.1126781
0,14730,0.1126356
0,14745,0.1125932
0,14760,0.1125508
0,14775,0.1125084
0,14790,0.112466
0,14805,0.1124236
0,14820,0.1123813
0,14835,0.112339
0,14850,0.1122967
0,14865,0.1122545
0,14880,0.1122123
0,14895,0.1121701
0,14910,0.1121279
0,14925,0.1120858
0,14940,0.1120436
0,14955,0.1120015
0,14970,0.1119595
0,14985,0.1119174
0,15000,0.1118754
0,15015,0.1118334
0,15030,0.1117914
0,15045,0.1117495
0,15060,0.1117076
0,15075,0.1116657
0,15090,0.1116238
0,15105,0.1115819
0,15120,0.1115401
0,15135,0.1114983
0,15150,0.1114565
0,15165,0.1114148
0,15180,0.1113731
0,15195,0.1113314
0,15210,0.1112897
0,15225,0.111248
0,15240,0.1112064
0,15255,0.1111648
0,15270,0.1111232
0,15285,0.1110816
0,15300,0.1110401
0,15315,0.1109986
0,15330,0.1109571
0,15345,0.1109156
0,15360,0.1108742
0,15375,0.1108327
0,15390,0.1107913
0,15405,0.11075
0,15420,0.1107086
0,15435,0.1106673
0,15450,0.110626
0,15465,0.1105847
0,15480,0.1105435
0,15495,0.1105022
0,15510,0.110461
0,15525,0.1104198
0,15540,0.1103787
0,15555,0.1103375
0,15570,0.1102964
0,15585,0.1102553
0,15600,0.1102142
0,15615,0.1101732
0,15630,0.1101321
0,15645,0.1100911
0,15660,0.1100501
0,15675,0.1100092
0,15690,0.1099682
0,15705,0.1099273
0,15720,0.1098864
0,15735,0.1098456
0,15750,0.1098047
0,15765,0.1097639
0,15780,0.1097231
0,15795,0.1096823
0,15810,0.1096415
0,15825,0.1096008
0,15840,0.1095601
0,15855,0.1095194
0,15870,0.1094787
0,15885,0.109438
0,15900,0.1093974
0,15915,0.1093568
0,15930,0.1093162
0,15945,0.1092757
0,15960,0.1092351
0,15975,0.1091946
0,15990,0.1091541
0,16005,0.1091136
0,16020,0.1090732
0,16035,0.1090327
0,16050,0.1089923
0,16065,0.1089519
0,16080,0.1089115
0,16095,0.1088712
0,16110,0.1088309
0,16125,0.1087906
0,16140,0.1087503
0,16155,0.10871
0,16170,0.1086698
0,16185,0.1086295
0,16200,0.1085893
0,16215,0.1085491
0,16230,0.108509
0,16245,0.1084689
0,16260,0.1084287
0,16275,0.1083886
0,16290,0.1083486
0,16305,0.1083085
0,16320,0.1082685
0,16335,0.1082285
0,16350,0.1081885
0,16365,0.1081485
0,16380,0.1081085
0,16395,0.1080686
0,16410,0.1080287
0,16425,0.1079888
0,16440,0.1079489
0,16455,0.1079091
0,16470,0.1078692
0,16485,0.1078294
0,16500,0.1077897
0,16515,0.1077499
0,16530,0.1077101
0,16545,0.1076704
0,16560,0.1076307
0,16575,0.107591
0,16590,0.1075513
0,16605,0.1075117
0,16620,0.1074721
0,16635,0.1074324
0,16650,0.1073929
0,16665,0.1073533
0,16680,0.1073137
0,16695,0.1072742
0,16710,0.1072347
0,16725,0.1071952
0,16740,0.1071557
0,16755,0.1071163
0,16770,0.1070769
0,16785,0.1070375
0,16800,0.1069981
0,16815,0.1069587
0,16830,0.1069193
0,16845,0.10688
0,16860,0.1068407
0,16875,0.1068014
0,16890,0.1067621
0,16905,0.1067229
0,16920,0.1066836
0,16935,0.1066444
0,16950,0.1066052
0,16965,0.106566
0,16980,0.1065269
0,16995,0.1064878
0,17010,0.1064486
0,17025,0.1064095
0,17040,0.1063704
0,17055,0.1063314
0,17070,0.1062923
0,17085,0.1062533
0,17100,0.1062143
0,17115,0.1061753
0,17130,0.1061364
0,17145,0.1060974
0,17160,0.1060585
0,17175,0.1060196
0,17190,0.1059807
0,17205,0.1059418
0,17220,0.1059029
0,17235,0.1058641
0,17250,0.1058253
0,17265,0.1057865
0,17280,0.1057477
0,17295,0.105709
0,17310,0.1056702
0,17325,0.1056315
0,17340,0.1055928
0,17355,0.1055541
0,17370,0.1055154
0,17385,0.1054768
0,17400,0.1054381
0,17415,0.1053995
0,17430,0.1053609
0,17445,0.1053224
0,17460,0.1052838
0,17475,0.1052453
0,17490,0.1052067
0,17505,0.1051682
0,17520,0.1051297
0,17535,0.1050913
0,17550,0.1050528
0,17565,0.1050144
0,17580,0.104976
0,17595,0.1049376
0,17610,0.1048992
0,17625,0.1048608
0,17640,0.1048225
0,17655,0.1047842
0,17670,0.1047459
0,17685,0.1047076
0,17700,0.1046693
0,17715,0.1046311
0,17730,0.1045928
0,17745,0.1045546
0,17760,0.1045164
0,17775,0.1044782
0,17790,0.1044401
0,17805,0.1044019
0,17820,0.1043638
0,17835,0.1043257
0,17850,0.1042876
0,17865,0.1042495
0,17880,0.1042115
0,17895,0.1041734
0,17910,0.1041354
0,17925,0.1040974
0,17940,0.1040594
0,17955,0.1040215
0,17970,0.1039835
0,17985,0.1039456
0,18000,0.1039076
0,18015,0.1038697
0,18030,0.1038319
0,18045,0.103794
0,18060,0.1037562
0,18075,0.1037183
0,18090,0.1036805
0,18105,0.1036427
0,18120,0.1036049
0,18135,0.1035672
0,18150,0.1035294
0,18165,0.1034917
0,18180,0.103454
0,18195,0.1034163
0,18210,0.1033786
0,18225,0.103341
0,18240,0.1033033
0,18255,0.1032657
0,18270,0.1032281
0,18285,0.1031905
0,18300,0.1031529
0,18315,0.1031154
0,18330,0.1030778
0,18345,0.1030403
0,18360,0.1030028
0,18375,0.1029653
0,18390,0.1029278
0,18405,0.1028904
0,18420,0.1028529
0,18435,0.1028155
0,18450,0.1027781
0,18465,0.1027407
0,18480,0.1027033
0,18495,0.102666
0,18510,0.1026286
0,18525,0.1025913
0,18540,0.102554
0,18555,0.1025167
0,18570,0.1024794
0,18585,0.1024422
0,18600,0.1024049
0,18615,0.1023677
0,18630,0.1023305
0,18645,0.1022933
0,18660,0.1022561
0,18675,0.102219
0,18690,0.1021818
0,18705,0.1021447
0,18720,0.1021076
0,18735,0.1020705
