"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Tefibazumab|Plasma (Peripheral Venous Blood) [µmol/l]"
0,2715,0.8988807
0,2730,0.897607
0,2745,0.8963412
0,2760,0.8950832
0,2775,0.8938329
0,2790,0.8925903
0,2805,0.8913553
0,2820,0.8901277
0,2835,0.8889077
0,2850,0.887695
0,2865,0.8864896
0,2880,0.8852914
0,2895,0.8841004
0,2910,0.8829165
0,2925,0.8817397
0,2940,0.8805699
0,2955,0.8794069
0,2970,0.8782509
0,2985,0.8771016
0,3000,0.8759591
0,3015,0.8748232
0,3030,0.873694
0,3045,0.8725713
0,3060,0.8714551
0,3075,0.8703454
0,3090,0.869242
0,3105,0.8681449
0,3120,0.8670542
0,3135,0.8659696
0,3150,0.8648912
0,3165,0.8638189
0,3180,0.8627526
0,3195,0.8616924
0,3210,0.8606381
0,3225,0.8595896
0,3240,0.8585471
0,3255,0.8575103
0,3270,0.8564792
0,3285,0.8554539
0,3300,0.8544342
0,3315,0.8534201
0,3330,0.8524115
0,3345,0.8514084
0,3360,0.8504108
0,3375,0.8494186
0,3390,0.8484317
0,3405,0.8474501
0,3420,0.8464738
0,3435,0.8455027
0,3450,0.8445368
0,3465,0.8435761
0,3480,0.8426204
0,3495,0.8416697
0,3510,0.8407241
0,3525,0.8397835
0,3540,0.8388477
0,3555,0.8379169
0,3570,0.8369908
0,3585,0.8360695
0,3600,0.835153
0,3615,0.8342413
0,3630,0.8333342
0,3645,0.8324317
0,3660,0.8315339
0,3675,0.8306406
0,3690,0.8297518
0,3705,0.8288676
0,3720,0.8279877
0,3735,0.8271123
0,3750,0.8262413
0,3765,0.8253745
0,3780,0.8245121
0,3795,0.823654
0,3810,0.8228001
0,3825,0.8219504
0,3840,0.8211049
0,3855,0.8202635
0,3870,0.8194262
0,3885,0.818593
0,3900,0.8177639
0,3915,0.8169386
0,3930,0.8161175
0,3945,0.8153002
0,3960,0.8144868
0,3975,0.8136773
0,3990,0.8128716
0,4005,0.8120698
0,4020,0.8112717
0,4035,0.8104774
0,4050,0.8096869
0,4065,0.8089
0,4080,0.8081168
0,4095,0.8073372
0,4110,0.8065612
0,4125,0.8057888
0,4140,0.80502
0,4155,0.8042546
0,4170,0.8034928
0,4185,0.8027344
0,4200,0.8019795
0,4215,0.801228
0,4230,0.8004799
0,4245,0.7997352
0,4260,0.7989938
0,4275,0.7982556
0,4290,0.7975208
0,4305,0.7967893
0,4320,0.796061
0,4335,0.7953358
0,4350,0.794614
0,4365,0.7938952
0,4380,0.7931796
0,4395,0.7924671
0,4410,0.7917576
0,4425,0.7910513
0,4440,0.7903479
0,4455,0.7896476
0,4470,0.7889504
0,4485,0.788256
0,4500,0.7875647
0,4515,0.7868763
0,4530,0.7861907
0,4545,0.7855081
0,4560,0.7848283
0,4575,0.7841514
0,4590,0.7834772
0,4605,0.782806
0,4620,0.7821375
0,4635,0.7814717
0,4650,0.7808086
0,4665,0.7801483
0,4680,0.7794908
0,4695,0.7788358
0,4710,0.7781836
0,4725,0.7775339
0,4740,0.7768869
0,4755,0.7762426
0,4770,0.7756007
0,4785,0.7749615
0,4800,0.7743248
0,4815,0.7736906
0,4830,0.773059
0,4845,0.7724298
0,4860,0.7718031
0,4875,0.7711788
0,4890,0.770557
0,4905,0.7699376
0,4920,0.7693207
0,4935,0.7687061
0,4950,0.7680938
0,4965,0.7674839
0,4980,0.7668764
0,4995,0.7662712
0,5010,0.7656683
0,5025,0.7650676
0,5040,0.7644693
0,5055,0.7638732
0,5070,0.7632793
0,5085,0.7626877
0,5100,0.7620983
0,5115,0.761511
0,5130,0.7609259
0,5145,0.760343
0,5160,0.7597622
0,5175,0.7591836
0,5190,0.7586071
0,5205,0.7580327
0,5220,0.7574604
0,5235,0.7568901
0,5250,0.7563218
0,5265,0.7557557
0,5280,0.7551916
0,5295,0.7546295
0,5310,0.7540694
0,5325,0.7535113
0,5340,0.7529551
0,5355,0.7524009
0,5370,0.7518487
0,5385,0.7512984
0,5400,0.75075
0,5415,0.7502035
0,5430,0.7496589
0,5445,0.7491162
0,5460,0.7485754
0,5475,0.7480364
0,5490,0.7474993
0,5505,0.746964
0,5520,0.7464306
0,5535,0.7458989
0,5550,0.745369
0,5565,0.744841
0,5580,0.7443147
0,5595,0.7437901
0,5610,0.7432673
0,5625,0.7427462
0,5640,0.7422269
0,5655,0.7417093
0,5670,0.7411934
0,5685,0.7406791
0,5700,0.7401666
0,5715,0.7396557
0,5730,0.7391465
0,5745,0.7386389
0,5760,0.738133
0,5775,0.7376286
0,5790,0.737126
0,5805,0.7366249
0,5820,0.7361253
0,5835,0.7356275
0,5850,0.7351311
0,5865,0.7346364
0,5880,0.7341431
0,5895,0.7336515
0,5910,0.7331613
0,5925,0.7326727
0,5940,0.7321856
0,5955,0.7317
0,5970,0.7312159
0,5985,0.7307333
0,6000,0.7302521
0,6015,0.7297724
0,6030,0.7292942
0,6045,0.7288175
0,6060,0.7283421
0,6075,0.7278683
0,6090,0.7273958
0,6105,0.7269247
0,6120,0.726455
0,6135,0.7259867
0,6150,0.7255198
0,6165,0.7250543
0,6180,0.7245902
0,6195,0.7241274
0,6210,0.723666
0,6225,0.7232059
0,6240,0.7227471
0,6255,0.7222897
0,6270,0.7218336
0,6285,0.7213788
0,6300,0.7209253
0,6315,0.7204731
0,6330,0.7200221
0,6345,0.7195725
0,6360,0.7191241
0,6375,0.718677
0,6390,0.7182312
0,6405,0.7177866
0,6420,0.7173432
0,6435,0.7169011
0,6450,0.7164601
0,6465,0.7160204
0,6480,0.715582
0,6495,0.7151446
0,6510,0.7147086
0,6525,0.7142736
0,6540,0.7138399
0,6555,0.7134073
0,6570,0.712976
0,6585,0.7125458
0,6600,0.7121167
0,6615,0.7116888
0,6630,0.7112619
0,6645,0.7108363
0,6660,0.7104117
0,6675,0.7099883
0,6690,0.709566
0,6705,0.7091448
0,6720,0.7087247
0,6735,0.7083057
0,6750,0.7078878
0,6765,0.7074709
0,6780,0.7070552
0,6795,0.7066404
0,6810,0.7062268
0,6825,0.7058142
0,6840,0.7054026
0,6855,0.7049921
0,6870,0.7045826
0,6885,0.7041742
0,6900,0.7037668
0,6915,0.7033604
0,6930,0.702955
0,6945,0.7025506
0,6960,0.7021472
0,6975,0.7017449
0,6990,0.7013434
0,7005,0.7009431
0,7020,0.7005436
0,7035,0.7001451
0,7050,0.6997476
0,7065,0.6993511
0,7080,0.6989555
0,7095,0.6985608
0,7110,0.6981671
0,7125,0.6977744
0,7140,0.6973826
0,7155,0.6969917
0,7170,0.6966017
0,7185,0.6962126
0,7200,0.6958245
0,7215,0.6954373
0,7230,0.695051
0,7245,0.6946656
0,7260,0.694281
0,7275,0.6938974
0,7290,0.6935146
0,7305,0.6931327
0,7320,0.6927516
0,7335,0.6923715
0,7350,0.6919922
0,7365,0.6916138
0,7380,0.6912362
0,7395,0.6908594
0,7410,0.6904836
0,7425,0.6901085
0,7440,0.6897343
0,7455,0.6893609
0,7470,0.6889884
0,7485,0.6886166
0,7500,0.6882457
0,7515,0.6878756
0,7530,0.6875063
0,7545,0.6871378
0,7560,0.6867701
0,7575,0.6864032
0,7590,0.6860371
0,7605,0.6856717
0,7620,0.6853072
0,7635,0.6849434
0,7650,0.6845804
0,7665,0.6842182
0,7680,0.6838567
0,7695,0.6834961
0,7710,0.6831361
0,7725,0.6827769
0,7740,0.6824185
0,7755,0.6820607
0,7770,0.6817038
0,7785,0.6813475
0,7800,0.6809921
0,7815,0.6806373
0,7830,0.6802832
0,7845,0.6799299
0,7860,0.6795774
0,7875,0.6792254
0,7890,0.6788743
0,7905,0.6785238
0,7920,0.678174
0,7935,0.677825
0,7950,0.6774766
0,7965,0.6771289
0,7980,0.6767819
0,7995,0.6764356
0,8010,0.6760899
0,8025,0.675745
0,8040,0.6754007
0,8055,0.6750571
0,8070,0.6747141
0,8085,0.6743719
0,8100,0.6740302
0,8115,0.6736893
0,8130,0.673349
0,8145,0.6730093
0,8160,0.6726703
0,8175,0.6723319
0,8190,0.6719942
0,8205,0.6716571
0,8220,0.6713206
0,8235,0.6709848
0,8250,0.6706496
0,8265,0.670315
0,8280,0.669981
0,8295,0.6696477
0,8310,0.6693149
0,8325,0.6689828
0,8340,0.6686513
0,8355,0.6683204
0,8370,0.6679901
0,8385,0.6676604
0,8400,0.6673313
0,8415,0.6670027
0,8430,0.6666748
0,8445,0.6663474
0,8460,0.6660207
0,8475,0.6656945
0,8490,0.6653689
0,8505,0.6650439
0,8520,0.6647194
0,8535,0.6643955
0,8550,0.6640722
0,8565,0.6637495
0,8580,0.6634272
0,8595,0.6631056
0,8610,0.6627845
0,8625,0.662464
0,8640,0.662144
0,8655,0.6618246
0,8670,0.6615057
0,8685,0.6611874
0,8700,0.6608696
0,8715,0.6605523
0,8730,0.6602356
0,8745,0.6599194
0,8760,0.6596037
0,8775,0.6592885
0,8790,0.6589739
0,8805,0.6586598
0,8820,0.6583462
0,8835,0.6580332
0,8850,0.6577206
0,8865,0.6574086
0,8880,0.657097
0,8895,0.656786
0,8910,0.6564755
0,8925,0.6561655
0,8940,0.655856
0,8955,0.655547
0,8970,0.6552384
0,8985,0.6549304
0,9000,0.6546229
0,9015,0.6543158
0,9030,0.6540092
0,9045,0.6537032
0,9060,0.6533976
0,9075,0.6530924
0,9090,0.6527878
0,9105,0.6524836
0,9120,0.6521799
0,9135,0.6518767
0,9150,0.6515739
0,9165,0.6512716
0,9180,0.6509697
0,9195,0.6506684
0,9210,0.6503674
0,9225,0.650067
0,9240,0.649767
0,9255,0.6494675
0,9270,0.6491683
0,9285,0.6488697
0,9300,0.6485715
0,9315,0.6482737
0,9330,0.6479764
0,9345,0.6476795
0,9360,0.6473831
0,9375,0.647087
0,9390,0.6467915
0,9405,0.6464964
0,9420,0.6462017
0,9435,0.6459073
0,9450,0.6456135
0,9465,0.6453201
0,9480,0.6450271
0,9495,0.6447345
0,9510,0.6444423
0,9525,0.6441506
0,9540,0.6438592
0,9555,0.6435683
0,9570,0.6432778
0,9585,0.6429877
0,9600,0.642698
0,9615,0.6424087
0,9630,0.6421198
0,9645,0.6418313
0,9660,0.6415433
0,9675,0.6412556
0,9690,0.6409683
0,9705,0.6406814
0,9720,0.6403949
0,9735,0.6401088
0,9750,0.6398231
0,9765,0.6395378
0,9780,0.6392528
0,9795,0.6389683
0,9810,0.6386842
0,9825,0.6384004
0,9840,0.638117
0,9855,0.637834
0,9870,0.6375513
0,9885,0.637269
0,9900,0.6369871
0,9915,0.6367056
0,9930,0.6364244
0,9945,0.6361436
0,9960,0.6358632
0,9975,0.6355832
0,9990,0.6353034
0,10005,0.6350241
0,10020,0.6347451
0,10035,0.6344665
0,10050,0.6341883
0,10065,0.6339104
0,10080,0.6336328
0,10095,0.6333557
0,10110,0.6330788
0,10125,0.6328023
0,10140,0.6325262
0,10155,0.6322504
0,10170,0.6319749
0,10185,0.6316999
0,10200,0.6314251
0,10215,0.6311507
0,10230,0.6308766
0,10245,0.6306029
0,10260,0.6303295
0,10275,0.6300564
0,10290,0.6297837
0,10305,0.6295113
0,10320,0.6292393
0,10335,0.6289675
0,10350,0.6286961
0,10365,0.628425
0,10380,0.6281543
0,10395,0.6278839
0,10410,0.6276137
0,10425,0.627344
0,10440,0.6270745
0,10455,0.6268054
0,10470,0.6265365
0,10485,0.6262681
0,10500,0.6259999
0,10515,0.625732
0,10530,0.6254644
0,10545,0.6251972
0,10560,0.6249303
0,10575,0.6246637
0,10590,0.6243973
0,10605,0.6241313
0,10620,0.6238657
0,10635,0.6236002
0,10650,0.6233351
0,10665,0.6230704
0,10680,0.6228059
0,10695,0.6225417
0,10710,0.6222778
0,10725,0.6220142
0,10740,0.6217509
0,10755,0.6214879
0,10770,0.6212252
0,10785,0.6209628
0,10800,0.6207007
0,10815,0.6204388
0,10830,0.6201773
0,10845,0.619916
0,10860,0.6196551
0,10875,0.6193944
0,10890,0.6191339
0,10905,0.6188739
0,10920,0.618614
0,10935,0.6183545
0,10950,0.6180952
0,10965,0.6178362
0,10980,0.6175776
0,10995,0.6173191
0,11010,0.617061
0,11025,0.6168031
0,11040,0.6165454
0,11055,0.6162881
0,11070,0.6160311
0,11085,0.6157743
0,11100,0.6155177
0,11115,0.6152615
0,11130,0.6150056
0,11145,0.6147498
0,11160,0.6144944
0,11175,0.6142392
0,11190,0.6139843
0,11205,0.6137296
0,11220,0.6134752
0,11235,0.613221
0,11250,0.6129672
0,11265,0.6127136
0,11280,0.6124603
0,11295,0.6122071
0,11310,0.6119543
0,11325,0.6117017
0,11340,0.6114494
0,11355,0.6111973
0,11370,0.6109455
0,11385,0.6106939
0,11400,0.6104426
0,11415,0.6101915
0,11430,0.6099406
0,11445,0.6096901
0,11460,0.6094398
0,11475,0.6091897
0,11490,0.6089398
0,11505,0.6086903
0,11520,0.6084409
0,11535,0.6081918
0,11550,0.6079429
0,11565,0.6076943
0,11580,0.6074459
0,11595,0.6071978
0,11610,0.6069499
0,11625,0.6067022
0,11640,0.6064548
0,11655,0.6062075
0,11670,0.6059606
0,11685,0.6057139
0,11700,0.6054674
0,11715,0.6052211
0,11730,0.6049751
0,11745,0.6047293
0,11760,0.6044837
0,11775,0.6042384
0,11790,0.6039933
0,11805,0.6037484
0,11820,0.6035037
0,11835,0.6032593
0,11850,0.6030151
0,11865,0.6027711
0,11880,0.6025274
0,11895,0.6022838
0,11910,0.6020405
0,11925,0.6017974
0,11940,0.6015545
0,11955,0.6013119
0,11970,0.6010695
0,11985,0.6008272
0,12000,0.6005852
0,12015,0.6003435
0,12030,0.6001019
0,12045,0.5998605
0,12060,0.5996194
0,12075,0.5993785
0,12090,0.5991378
0,12105,0.5988973
0,12120,0.598657
0,12135,0.598417
0,12150,0.5981771
0,12165,0.5979375
0,12180,0.597698
0,12195,0.5974588
0,12210,0.5972198
0,12225,0.5969809
0,12240,0.5967423
0,12255,0.5965039
0,12270,0.5962657
0,12285,0.5960277
0,12300,0.59579
0,12315,0.5955523
0,12330,0.595315
0,12345,0.5950778
0,12360,0.5948408
0,12375,0.594604
0,12390,0.5943674
0,12405,0.5941311
0,12420,0.5938948
0,12435,0.5936589
0,12450,0.5934231
0,12465,0.5931875
0,12480,0.5929521
0,12495,0.5927169
0,12510,0.5924819
0,12525,0.5922471
0,12540,0.5920124
0,12555,0.591778
0,12570,0.5915437
0,12585,0.5913097
0,12600,0.5910758
0,12615,0.5908422
0,12630,0.5906087
0,12645,0.5903754
0,12660,0.5901423
0,12675,0.5899094
0,12690,0.5896767
0,12705,0.5894442
0,12720,0.5892118
0,12735,0.5889797
0,12750,0.5887477
0,12765,0.5885159
0,12780,0.5882843
0,12795,0.5880528
0,12810,0.5878216
0,12825,0.5875905
0,12840,0.5873596
0,12855,0.5871289
0,12870,0.5868984
0,12885,0.5866681
0,12900,0.5864379
0,12915,0.5862079
0,12930,0.5859782
0,12945,0.5857485
0,12960,0.5855191
0,12975,0.5852898
0,12990,0.5850607
0,13005,0.5848318
0,13020,0.584603
0,13035,0.5843744
0,13050,0.5841461
0,13065,0.5839179
0,13080,0.5836898
0,13095,0.5834619
0,13110,0.5832342
0,13125,0.5830067
0,13140,0.5827793
0,13155,0.5825521
0,13170,0.5823251
0,13185,0.5820982
0,13200,0.5818716
0,13215,0.5816451
0,13230,0.5814187
0,13245,0.5811926
0,13260,0.5809665
0,13275,0.5807407
0,13290,0.580515
0,13305,0.5802895
0,13320,0.5800641
0,13335,0.5798389
0,13350,0.5796139
0,13365,0.5793891
0,13380,0.5791644
0,13395,0.5789399
0,13410,0.5787155
0,13425,0.5784913
0,13440,0.5782673
0,13455,0.5780434
0,13470,0.5778196
0,13485,0.5775961
0,13500,0.5773727
0,13515,0.5771495
0,13530,0.5769264
0,13545,0.5767034
0,13560,0.5764807
0,13575,0.5762581
0,13590,0.5760356
0,13605,0.5758133
0,13620,0.5755912
0,13635,0.5753692
0,13650,0.5751474
0,13665,0.5749257
0,13680,0.5747042
0,13695,0.5744828
0,13710,0.5742616
0,13725,0.5740405
0,13740,0.5738196
0,13755,0.5735989
0,13770,0.5733783
0,13785,0.5731578
0,13800,0.5729375
0,13815,0.5727174
0,13830,0.5724974
0,13845,0.5722775
0,13860,0.5720578
0,13875,0.5718383
0,13890,0.5716189
0,13905,0.5713996
0,13920,0.5711805
0,13935,0.5709616
0,13950,0.5707428
0,13965,0.5705241
0,13980,0.5703056
0,13995,0.5700873
0,14010,0.569869
0,14025,0.5696509
0,14040,0.569433
0,14055,0.5692152
0,14070,0.5689976
0,14085,0.5687801
0,14100,0.5685627
0,14115,0.5683455
0,14130,0.5681284
0,14145,0.5679115
0,14160,0.5676947
0,14175,0.5674781
0,14190,0.5672616
0,14205,0.5670452
0,14220,0.566829
0,14235,0.5666129
0,14250,0.566397
0,14265,0.5661812
0,14280,0.5659655
0,14295,0.56575
0,14310,0.5655346
0,14325,0.5653194
0,14340,0.5651042
0,14355,0.5648893
0,14370,0.5646744
0,14385,0.5644597
0,14400,0.5642452
0,14415,0.5640308
0,14430,0.5638164
0,14445,0.5636023
0,14460,0.5633883
0,14475,0.5631744
0,14490,0.5629606
0,14505,0.562747
0,14520,0.5625336
0,14535,0.5623202
0,14550,0.562107
0,14565,0.5618939
0,14580,0.5616809
0,14595,0.5614681
0,14610,0.5612555
0,14625,0.5610429
0,14640,0.5608305
0,14655,0.5606182
0,14670,0.560406
0,14685,0.560194
0,14700,0.5599821
0,14715,0.5597703
0,14730,0.5595586
0,14745,0.5593472
0,14760,0.5591357
0,14775,0.5589245
0,14790,0.5587134
0,14805,0.5585024
0,14820,0.5582915
0,14835,0.5580808
0,14850,0.5578701
0,14865,0.5576597
0,14880,0.5574493
0,14895,0.5572391
0,14910,0.5570289
0,14925,0.556819
0,14940,0.5566091
0,14955,0.5563993
0,14970,0.5561898
0,14985,0.5559803
0,15000,0.5557709
0,15015,0.5555617
0,15030,0.5553526
0,15045,0.5551435
0,15060,0.5549347
0,15075,0.5547259
0,15090,0.5545173
0,15105,0.5543088
0,15120,0.5541005
0,15135,0.5538922
0,15150,0.5536841
0,15165,0.553476
0,15180,0.5532681
0,15195,0.5530604
0,15210,0.5528527
0,15225,0.5526452
0,15240,0.5524378
0,15255,0.5522305
0,15270,0.5520233
0,15285,0.5518163
0,15300,0.5516093
0,15315,0.5514025
0,15330,0.5511958
0,15345,0.5509892
0,15360,0.5507828
0,15375,0.5505764
0,15390,0.5503702
0,15405,0.5501641
0,15420,0.5499581
0,15435,0.5497522
0,15450,0.5495465
0,15465,0.5493408
0,15480,0.5491353
0,15495,0.5489299
0,15510,0.5487246
0,15525,0.5485194
0,15540,0.5483143
0,15555,0.5481094
0,15570,0.5479046
0,15585,0.5476999
0,15600,0.5474952
0,15615,0.5472907
0,15630,0.5470864
0,15645,0.5468821
0,15660,0.5466779
0,15675,0.5464739
0,15690,0.54627
0,15705,0.5460662
0,15720,0.5458624
0,15735,0.5456589
0,15750,0.5454554
0,15765,0.545252
0,15780,0.5450488
0,15795,0.5448456
0,15810,0.5446426
0,15825,0.5444397
0,15840,0.5442368
0,15855,0.5440341
0,15870,0.5438315
0,15885,0.5436291
0,15900,0.5434267
0,15915,0.5432245
0,15930,0.5430223
0,15945,0.5428202
0,15960,0.5426183
0,15975,0.5424165
0,15990,0.5422148
0,16005,0.5420131
0,16020,0.5418116
0,16035,0.5416102
0,16050,0.541409
0,16065,0.5412078
0,16080,0.5410067
0,16095,0.5408057
0,16110,0.5406049
0,16125,0.5404041
0,16140,0.5402035
0,16155,0.5400029
0,16170,0.5398025
0,16185,0.5396022
0,16200,0.5394019
0,16215,0.5392018
0,16230,0.5390018
0,16245,0.5388019
0,16260,0.5386021
0,16275,0.5384024
0,16290,0.5382028
0,16305,0.5380033
0,16320,0.5378039
0,16335,0.5376046
0,16350,0.5374054
0,16365,0.5372064
0,16380,0.5370074
0,16395,0.5368086
0,16410,0.5366098
0,16425,0.5364111
0,16440,0.5362126
0,16455,0.5360141
0,16470,0.5358157
0,16485,0.5356175
0,16500,0.5354193
0,16515,0.5352213
0,16530,0.5350233
0,16545,0.5348255
0,16560,0.5346277
0,16575,0.5344301
0,16590,0.5342326
0,16605,0.5340351
0,16620,0.5338377
0,16635,0.5336405
0,16650,0.5334434
0,16665,0.5332463
0,16680,0.5330494
0,16695,0.5328525
0,16710,0.5326558
0,16725,0.5324591
0,16740,0.5322626
0,16755,0.5320662
0,16770,0.5318698
0,16785,0.5316736
0,16800,0.5314774
0,16815,0.5312814
0,16830,0.5310854
0,16845,0.5308895
0,16860,0.5306938
0,16875,0.5304981
0,16890,0.5303025
0,16905,0.5301071
0,16920,0.5299117
0,16935,0.5297164
0,16950,0.5295212
0,16965,0.5293261
0,16980,0.5291312
0,16995,0.5289363
0,17010,0.5287415
0,17025,0.5285468
0,17040,0.5283522
0,17055,0.5281577
0,17070,0.5279633
0,17085,0.527769
0,17100,0.5275748
0,17115,0.5273806
0,17130,0.5271866
0,17145,0.5269927
0,17160,0.5267988
0,17175,0.5266051
0,17190,0.5264114
0,17205,0.5262179
0,17220,0.5260244
0,17235,0.525831
0,17250,0.5256378
0,17265,0.5254446
0,17280,0.5252515
0,17295,0.5250585
0,17310,0.5248656
0,17325,0.5246728
0,17340,0.5244801
0,17355,0.5242875
0,17370,0.5240949
0,17385,0.5239025
0,17400,0.5237102
0,17415,0.5235179
0,17430,0.5233257
0,17445,0.5231337
0,17460,0.5229417
0,17475,0.5227498
0,17490,0.522558
0,17505,0.5223663
0,17520,0.5221747
0,17535,0.5219832
0,17550,0.5217918
0,17565,0.5216004
0,17580,0.5214092
0,17595,0.521218
0,17610,0.521027
0,17625,0.520836
0,17640,0.5206451
0,17655,0.5204543
0,17670,0.5202636
0,17685,0.520073
0,17700,0.5198824
0,17715,0.519692
0,17730,0.5195017
0,17745,0.5193114
0,17760,0.5191212
0,17775,0.5189312
0,17790,0.5187412
0,17805,0.5185513
0,17820,0.5183614
0,17835,0.5181717
0,17850,0.5179821
0,17865,0.5177925
0,17880,0.5176031
0,17895,0.5174137
0,17910,0.5172244
0,17925,0.5170352
0,17940,0.5168461
0,17955,0.5166571
0,17970,0.5164682
0,17985,0.5162793
0,18000,0.5160906
0,18015,0.5159019
0,18030,0.5157133
0,18045,0.5155248
0,18060,0.5153364
0,18075,0.515148
0,18090,0.5149598
0,18105,0.5147717
0,18120,0.5145836
0,18135,0.5143957
0,18150,0.5142077
0,18165,0.5140199
0,18180,0.5138322
0,18195,0.5136446
0,18210,0.513457
0,18225,0.5132695
0,18240,0.5130821
0,18255,0.5128949
0,18270,0.5127077
0,18285,0.5125206
0,18300,0.5123335
0,18315,0.5121465
0,18330,0.5119597
0,18345,0.5117729
0,18360,0.5115862
0,18375,0.5113996
0,18390,0.511213
0,18405,0.5110266
0,18420,0.5108402
0,18435,0.5106539
0,18450,0.5104677
0,18465,0.5102816
0,18480,0.5100956
0,18495,0.5099096
0,18510,0.5097238
0,18525,0.509538
0,18540,0.5093523
0,18555,0.5091667
0,18570,0.5089812
0,18585,0.5087957
0,18600,0.5086104
0,18615,0.5084251
0,18630,0.5082399
0,18645,0.5080547
0,18660,0.5078697
0,18675,0.5076848
0,18690,0.5074999
0,18705,0.5073151
0,18720,0.5071304
0,18735,0.5069457
0,18750,0.5067612
0,18765,0.5065767
0,18780,0.5063924
0,18795,0.5062081
0,18810,0.5060238
0,18825,0.5058397
0,18840,0.5056556
0,18855,0.5054717
0,18870,0.5052878
0,18885,0.5051039
0,18900,0.5049202
