"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Tefibazumab|Plasma (Peripheral Venous Blood) [µmol/l]"
0,1830,0.4964528
0,1845,0.4955044
0,1860,0.4945629
0,1875,0.4936284
0,1890,0.4927007
0,1905,0.4917798
0,1920,0.4908656
0,1935,0.4899581
0,1950,0.4890572
0,1965,0.4881628
0,1980,0.4872749
0,1995,0.4863933
0,2010,0.485518
0,2025,0.4846491
0,2040,0.4837863
0,2055,0.4829296
0,2070,0.482079
0,2085,0.4812344
0,2100,0.4803957
0,2115,0.479563
0,2130,0.478736
0,2145,0.4779149
0,2160,0.4770994
0,2175,0.4762896
0,2190,0.4754854
0,2205,0.4746867
0,2220,0.4738936
0,2235,0.4731058
0,2250,0.4723235
0,2265,0.4715464
0,2280,0.4707747
0,2295,0.4700081
0,2310,0.4692468
0,2325,0.4684905
0,2340,0.4677393
0,2355,0.4669932
0,2370,0.466252
0,2385,0.4655158
0,2400,0.4647844
0,2415,0.4640578
0,2430,0.4633361
0,2445,0.462619
0,2460,0.4619067
0,2475,0.461199
0,2490,0.4604959
0,2505,0.4597974
0,2520,0.4591034
0,2535,0.4584138
0,2550,0.4577287
0,2565,0.457048
0,2580,0.4563716
0,2595,0.4556995
0,2610,0.4550317
0,2625,0.4543681
0,2640,0.4537087
0,2655,0.4530534
0,2670,0.4524023
0,2685,0.4517552
0,2700,0.4511121
0,2715,0.450473
0,2730,0.4498379
0,2745,0.4492067
0,2760,0.4485794
0,2775,0.4479559
0,2790,0.4473363
0,2805,0.4467204
0,2820,0.4461083
0,2835,0.4454998
0,2850,0.4448951
0,2865,0.4442939
0,2880,0.4436964
0,2895,0.4431025
0,2910,0.4425121
0,2925,0.4419252
0,2940,0.4413418
0,2955,0.4407618
0,2970,0.4401853
0,2985,0.4396121
0,3000,0.4390423
0,3015,0.4384758
0,3030,0.4379126
0,3045,0.4373527
0,3060,0.4367959
0,3075,0.4362425
0,3090,0.4356922
0,3105,0.435145
0,3120,0.4346009
0,3135,0.43406
0,3150,0.4335221
0,3165,0.4329872
0,3180,0.4324554
0,3195,0.4319266
0,3210,0.4314007
0,3225,0.4308777
0,3240,0.4303577
0,3255,0.4298405
0,3270,0.4293262
0,3285,0.4288148
0,3300,0.4283061
0,3315,0.4278002
0,3330,0.4272971
0,3345,0.4267967
0,3360,0.4262991
0,3375,0.4258041
0,3390,0.4253118
0,3405,0.4248222
0,3420,0.4243351
0,3435,0.4238507
0,3450,0.4233688
0,3465,0.4228895
0,3480,0.4224128
0,3495,0.4219385
0,3510,0.4214667
0,3525,0.4209974
0,3540,0.4205306
0,3555,0.4200662
0,3570,0.4196042
0,3585,0.4191445
0,3600,0.4186873
0,3615,0.4182324
0,3630,0.4177798
0,3645,0.4173295
0,3660,0.4168816
0,3675,0.4164359
0,3690,0.4159924
0,3705,0.4155512
0,3720,0.4151122
0,3735,0.4146754
0,3750,0.4142408
0,3765,0.4138083
0,3780,0.413378
0,3795,0.4129499
0,3810,0.4125238
0,3825,0.4120998
0,3840,0.4116779
0,3855,0.411258
0,3870,0.4108402
0,3885,0.4104245
0,3900,0.4100107
0,3915,0.4095989
0,3930,0.4091891
0,3945,0.4087813
0,3960,0.4083754
0,3975,0.4079714
0,3990,0.4075694
0,4005,0.4071692
0,4020,0.406771
0,4035,0.4063746
0,4050,0.40598
0,4065,0.4055873
0,4080,0.4051965
0,4095,0.4048074
0,4110,0.4044201
0,4125,0.4040346
0,4140,0.4036509
0,4155,0.403269
0,4170,0.4028888
0,4185,0.4025103
0,4200,0.4021335
0,4215,0.4017584
0,4230,0.401385
0,4245,0.4010133
0,4260,0.4006433
0,4275,0.4002749
0,4290,0.3999082
0,4305,0.399543
0,4320,0.3991795
0,4335,0.3988176
0,4350,0.3984572
0,4365,0.3980984
0,4380,0.3977413
0,4395,0.3973856
0,4410,0.3970315
0,4425,0.3966789
0,4440,0.3963279
0,4455,0.3959783
0,4470,0.3956302
0,4485,0.3952836
0,4500,0.3949385
0,4515,0.3945948
0,4530,0.3942527
0,4545,0.3939119
0,4560,0.3935725
0,4575,0.3932346
0,4590,0.3928981
0,4605,0.392563
0,4620,0.3922293
0,4635,0.3918969
0,4650,0.3915659
0,4665,0.3912362
0,4680,0.390908
0,4695,0.390581
0,4710,0.3902554
0,4725,0.3899311
0,4740,0.3896081
0,4755,0.3892863
0,4770,0.3889659
0,4785,0.3886468
0,4800,0.3883289
0,4815,0.3880123
0,4830,0.3876969
0,4845,0.3873827
0,4860,0.3870699
0,4875,0.3867582
0,4890,0.3864477
0,4905,0.3861385
0,4920,0.3858304
0,4935,0.3855236
0,4950,0.3852179
0,4965,0.3849134
0,4980,0.38461
0,4995,0.3843078
0,5010,0.3840068
0,5025,0.3837069
0,5040,0.3834081
0,5055,0.3831104
0,5070,0.3828139
0,5085,0.3825184
0,5100,0.3822241
0,5115,0.3819309
0,5130,0.3816387
0,5145,0.3813477
0,5160,0.3810576
0,5175,0.3807687
0,5190,0.3804808
0,5205,0.3801939
0,5220,0.3799081
0,5235,0.3796234
0,5250,0.3793396
0,5265,0.3790569
0,5280,0.3787752
0,5295,0.3784944
0,5310,0.3782147
0,5325,0.377936
0,5340,0.3776583
0,5355,0.3773815
0,5370,0.3771057
0,5385,0.3768309
0,5400,0.376557
0,5415,0.3762841
0,5430,0.3760121
0,5445,0.3757411
0,5460,0.375471
0,5475,0.3752018
0,5490,0.3749335
0,5505,0.3746662
0,5520,0.3743997
0,5535,0.3741342
0,5550,0.3738695
0,5565,0.3736058
0,5580,0.3733429
0,5595,0.3730809
0,5610,0.3728198
0,5625,0.3725595
0,5640,0.3723001
0,5655,0.3720416
0,5670,0.3717839
0,5685,0.371527
0,5700,0.371271
0,5715,0.3710158
0,5730,0.3707614
0,5745,0.3705079
0,5760,0.3702552
0,5775,0.3700033
0,5790,0.3697522
0,5805,0.3695019
0,5820,0.3692523
0,5835,0.3690036
0,5850,0.3687557
0,5865,0.3685085
0,5880,0.3682621
0,5895,0.3680165
0,5910,0.3677717
0,5925,0.3675276
0,5940,0.3672842
0,5955,0.3670416
0,5970,0.3667998
0,5985,0.3665587
0,6000,0.3663183
0,6015,0.3660787
0,6030,0.3658398
0,6045,0.3656016
0,6060,0.3653641
0,6075,0.3651274
0,6090,0.3648913
0,6105,0.364656
0,6120,0.3644213
0,6135,0.3641874
0,6150,0.3639541
0,6165,0.3637215
0,6180,0.3634896
0,6195,0.3632584
0,6210,0.3630279
0,6225,0.362798
0,6240,0.3625688
0,6255,0.3623402
0,6270,0.3621123
0,6285,0.3618851
0,6300,0.3616585
0,6315,0.3614326
0,6330,0.3612072
0,6345,0.3609826
0,6360,0.3607585
0,6375,0.3605351
0,6390,0.3603123
0,6405,0.3600902
0,6420,0.3598686
0,6435,0.3596477
0,6450,0.3594274
0,6465,0.3592077
0,6480,0.3589886
0,6495,0.35877
0,6510,0.3585521
0,6525,0.3583348
0,6540,0.3581181
0,6555,0.3579019
0,6570,0.3576863
0,6585,0.3574713
0,6600,0.3572569
0,6615,0.3570431
0,6630,0.3568298
0,6645,0.3566171
0,6660,0.3564049
0,6675,0.3561933
0,6690,0.3559822
0,6705,0.3557718
0,6720,0.3555618
0,6735,0.3553524
0,6750,0.3551435
0,6765,0.3549352
0,6780,0.3547274
0,6795,0.3545201
0,6810,0.3543134
0,6825,0.3541072
0,6840,0.3539015
0,6855,0.3536963
0,6870,0.3534917
0,6885,0.3532876
0,6900,0.3530839
0,6915,0.3528808
0,6930,0.3526782
0,6945,0.3524761
0,6960,0.3522745
0,6975,0.3520734
0,6990,0.3518727
0,7005,0.3516726
0,7020,0.3514729
0,7035,0.3512738
0,7050,0.3510751
0,7065,0.3508769
0,7080,0.3506792
0,7095,0.3504819
0,7110,0.3502851
0,7125,0.3500888
0,7140,0.3498929
0,7155,0.3496976
0,7170,0.3495026
0,7185,0.3493082
0,7200,0.3491141
0,7215,0.3489206
0,7230,0.3487275
0,7245,0.3485348
0,7260,0.3483426
0,7275,0.3481508
0,7290,0.3479594
0,7305,0.3477685
0,7320,0.347578
0,7335,0.347388
0,7350,0.3471984
0,7365,0.3470092
0,7380,0.3468205
0,7395,0.3466321
0,7410,0.3464442
0,7425,0.3462567
0,7440,0.3460697
0,7455,0.345883
0,7470,0.3456967
0,7485,0.3455109
0,7500,0.3453254
0,7515,0.3451404
0,7530,0.3449558
0,7545,0.3447716
0,7560,0.3445877
0,7575,0.3444043
0,7590,0.3442213
0,7605,0.3440386
0,7620,0.3438563
0,7635,0.3436745
0,7650,0.343493
0,7665,0.3433119
0,7680,0.3431312
0,7695,0.3429508
0,7710,0.3427708
0,7725,0.3425912
0,7740,0.342412
0,7755,0.3422332
0,7770,0.3420547
0,7785,0.3418766
0,7800,0.3416988
0,7815,0.3415214
0,7830,0.3413444
0,7845,0.3411677
0,7860,0.3409914
0,7875,0.3408155
0,7890,0.3406399
0,7905,0.3404647
0,7920,0.3402898
0,7935,0.3401152
0,7950,0.339941
0,7965,0.3397672
0,7980,0.3395936
0,7995,0.3394205
0,8010,0.3392476
0,8025,0.3390751
0,8040,0.338903
0,8055,0.3387311
0,8070,0.3385597
0,8085,0.3383885
0,8100,0.3382176
0,8115,0.3380471
0,8130,0.337877
0,8145,0.3377071
0,8160,0.3375376
0,8175,0.3373684
0,8190,0.3371994
0,8205,0.3370309
0,8220,0.3368626
0,8235,0.3366947
0,8250,0.336527
0,8265,0.3363597
0,8280,0.3361927
0,8295,0.336026
0,8310,0.3358596
0,8325,0.3356934
0,8340,0.3355277
0,8355,0.3353622
0,8370,0.335197
0,8385,0.335032
0,8400,0.3348674
0,8415,0.3347031
0,8430,0.3345391
0,8445,0.3343754
0,8460,0.334212
0,8475,0.3340488
0,8490,0.333886
0,8505,0.3337234
0,8520,0.3335612
0,8535,0.3333991
0,8550,0.3332374
0,8565,0.333076
0,8580,0.3329149
0,8595,0.332754
0,8610,0.3325934
0,8625,0.3324331
0,8640,0.332273
0,8655,0.3321132
0,8670,0.3319537
0,8685,0.3317945
0,8700,0.3316355
0,8715,0.3314768
0,8730,0.3313184
0,8745,0.3311602
0,8760,0.3310024
0,8775,0.3308447
0,8790,0.3306873
0,8805,0.3305302
0,8820,0.3303733
0,8835,0.3302167
0,8850,0.3300604
0,8865,0.3299043
0,8880,0.3297485
0,8895,0.3295929
0,8910,0.3294376
0,8925,0.3292825
0,8940,0.3291276
0,8955,0.3289731
0,8970,0.3288187
0,8985,0.3286646
0,9000,0.3285108
0,9015,0.3283572
0,9030,0.3282038
0,9045,0.3280507
0,9060,0.3278978
0,9075,0.3277451
0,9090,0.3275927
0,9105,0.3274406
0,9120,0.3272886
0,9135,0.3271369
0,9150,0.3269854
0,9165,0.3268342
0,9180,0.3266832
0,9195,0.3265324
0,9210,0.3263819
0,9225,0.3262315
0,9240,0.3260815
0,9255,0.3259316
0,9270,0.3257819
0,9285,0.3256325
0,9300,0.3254833
0,9315,0.3253343
0,9330,0.3251856
0,9345,0.3250371
0,9360,0.3248887
0,9375,0.3247406
0,9390,0.3245927
0,9405,0.3244451
0,9420,0.3242976
0,9435,0.3241504
0,9450,0.3240034
0,9465,0.3238565
0,9480,0.3237099
0,9495,0.3235635
0,9510,0.3234173
0,9525,0.3232714
0,9540,0.3231256
0,9555,0.32298
0,9570,0.3228347
0,9585,0.3226895
0,9600,0.3225445
0,9615,0.3223998
0,9630,0.3222553
0,9645,0.3221109
0,9660,0.3219668
0,9675,0.3218228
0,9690,0.3216791
0,9705,0.3215355
0,9720,0.3213921
0,9735,0.321249
0,9750,0.321106
0,9765,0.3209632
0,9780,0.3208206
0,9795,0.3206782
0,9810,0.320536
0,9825,0.320394
0,9840,0.3202522
0,9855,0.3201106
0,9870,0.3199691
0,9885,0.3198279
0,9900,0.3196868
0,9915,0.3195459
0,9930,0.3194052
0,9945,0.3192647
0,9960,0.3191244
0,9975,0.3189842
0,9990,0.3188442
0,10005,0.3187045
0,10020,0.3185648
0,10035,0.3184254
0,10050,0.3182862
0,10065,0.3181471
0,10080,0.3180082
0,10095,0.3178695
0,10110,0.3177309
0,10125,0.3175925
0,10140,0.3174543
0,10155,0.3173163
0,10170,0.3171785
0,10185,0.3170408
0,10200,0.3169033
0,10215,0.3167659
0,10230,0.3166288
0,10245,0.3164918
0,10260,0.3163549
0,10275,0.3162183
0,10290,0.3160818
0,10305,0.3159454
0,10320,0.3158092
0,10335,0.3156732
0,10350,0.3155374
0,10365,0.3154017
0,10380,0.3152662
0,10395,0.3151309
0,10410,0.3149957
0,10425,0.3148606
0,10440,0.3147258
0,10455,0.3145911
0,10470,0.3144565
0,10485,0.3143221
0,10500,0.3141879
0,10515,0.3140538
0,10530,0.3139199
0,10545,0.3137861
0,10560,0.3136525
0,10575,0.3135191
0,10590,0.3133858
0,10605,0.3132526
0,10620,0.3131196
0,10635,0.3129868
0,10650,0.3128541
0,10665,0.3127215
0,10680,0.3125891
0,10695,0.3124569
0,10710,0.3123248
0,10725,0.3121928
0,10740,0.312061
0,10755,0.3119294
0,10770,0.3117979
0,10785,0.3116665
0,10800,0.3115353
0,10815,0.3114042
0,10830,0.3112733
0,10845,0.3111425
0,10860,0.3110119
0,10875,0.3108814
0,10890,0.310751
0,10905,0.3106208
0,10920,0.3104908
0,10935,0.3103608
0,10950,0.310231
0,10965,0.3101014
0,10980,0.3099719
0,10995,0.3098425
0,11010,0.3097132
0,11025,0.3095841
0,11040,0.3094552
0,11055,0.3093264
0,11070,0.3091977
0,11085,0.3090691
0,11100,0.3089407
0,11115,0.3088124
0,11130,0.3086843
0,11145,0.3085562
0,11160,0.3084283
0,11175,0.3083006
0,11190,0.308173
0,11205,0.3080455
0,11220,0.3079181
0,11235,0.3077909
0,11250,0.3076638
0,11265,0.3075368
0,11280,0.3074099
0,11295,0.3072832
0,11310,0.3071567
0,11325,0.3070302
0,11340,0.3069038
0,11355,0.3067776
0,11370,0.3066516
0,11385,0.3065256
0,11400,0.3063998
0,11415,0.3062741
0,11430,0.3061485
0,11445,0.306023
0,11460,0.3058977
0,11475,0.3057725
0,11490,0.3056474
0,11505,0.3055224
0,11520,0.3053975
0,11535,0.3052728
0,11550,0.3051482
0,11565,0.3050237
0,11580,0.3048994
0,11595,0.3047751
0,11610,0.304651
0,11625,0.304527
0,11640,0.3044031
0,11655,0.3042793
0,11670,0.3041556
0,11685,0.3040321
0,11700,0.3039087
0,11715,0.3037854
0,11730,0.3036622
0,11745,0.3035391
0,11760,0.3034161
0,11775,0.3032933
0,11790,0.3031705
0,11805,0.3030479
0,11820,0.3029254
0,11835,0.302803
0,11850,0.3026807
0,11865,0.3025585
0,11880,0.3024365
0,11895,0.3023145
0,11910,0.3021927
0,11925,0.3020709
0,11940,0.3019494
0,11955,0.3018278
0,11970,0.3017064
0,11985,0.3015851
0,12000,0.301464
0,12015,0.3013429
0,12030,0.3012219
0,12045,0.3011011
0,12060,0.3009803
0,12075,0.3008597
0,12090,0.3007391
0,12105,0.3006187
0,12120,0.3004983
0,12135,0.3003781
0,12150,0.300258
0,12165,0.300138
0,12180,0.3000181
0,12195,0.2998983
0,12210,0.2997786
0,12225,0.299659
0,12240,0.2995395
0,12255,0.2994201
0,12270,0.2993008
0,12285,0.2991816
0,12300,0.2990625
0,12315,0.2989435
0,12330,0.2988246
0,12345,0.2987058
0,12360,0.2985871
0,12375,0.2984686
0,12390,0.2983501
0,12405,0.2982317
0,12420,0.2981134
0,12435,0.2979952
0,12450,0.2978771
0,12465,0.2977591
0,12480,0.2976412
0,12495,0.2975234
0,12510,0.2974057
0,12525,0.2972881
0,12540,0.2971706
0,12555,0.2970532
0,12570,0.2969359
0,12585,0.2968187
0,12600,0.2967015
0,12615,0.2965845
0,12630,0.2964676
0,12645,0.2963507
0,12660,0.296234
0,12675,0.2961173
0,12690,0.2960007
0,12705,0.2958843
0,12720,0.2957679
0,12735,0.2956516
0,12750,0.2955354
0,12765,0.2954193
0,12780,0.2953033
0,12795,0.2951874
0,12810,0.2950716
0,12825,0.2949558
0,12840,0.2948402
0,12855,0.2947246
0,12870,0.2946092
0,12885,0.2944938
0,12900,0.2943785
0,12915,0.2942633
0,12930,0.2941482
0,12945,0.2940332
0,12960,0.2939183
0,12975,0.2938034
0,12990,0.2936887
0,13005,0.293574
0,13020,0.2934594
0,13035,0.2933449
0,13050,0.2932305
0,13065,0.2931162
0,13080,0.293002
0,13095,0.2928878
0,13110,0.2927738
0,13125,0.2926598
0,13140,0.2925459
0,13155,0.2924321
0,13170,0.2923184
0,13185,0.2922047
0,13200,0.2920912
0,13215,0.2919777
0,13230,0.2918643
0,13245,0.291751
0,13260,0.2916378
0,13275,0.2915247
0,13290,0.2914116
0,13305,0.2912987
0,13320,0.2911858
0,13335,0.291073
0,13350,0.2909603
0,13365,0.2908476
0,13380,0.2907351
0,13395,0.2906226
0,13410,0.2905102
0,13425,0.2903979
0,13440,0.2902856
0,13455,0.2901735
0,13470,0.2900614
0,13485,0.2899494
0,13500,0.2898375
0,13515,0.2897257
0,13530,0.2896139
0,13545,0.2895022
0,13560,0.2893906
0,13575,0.2892791
0,13590,0.2891676
0,13605,0.2890563
0,13620,0.288945
0,13635,0.2888338
0,13650,0.2887227
0,13665,0.2886116
0,13680,0.2885006
0,13695,0.2883897
0,13710,0.2882789
0,13725,0.2881682
0,13740,0.2880575
0,13755,0.2879469
0,13770,0.2878364
0,13785,0.2877259
0,13800,0.2876155
0,13815,0.2875052
0,13830,0.287395
0,13845,0.2872849
0,13860,0.2871748
0,13875,0.2870648
0,13890,0.2869549
0,13905,0.2868451
0,13920,0.2867353
0,13935,0.2866256
0,13950,0.286516
0,13965,0.2864064
0,13980,0.2862969
0,13995,0.2861875
0,14010,0.2860782
0,14025,0.2859689
0,14040,0.2858597
0,14055,0.2857506
0,14070,0.2856416
0,14085,0.2855326
0,14100,0.2854237
0,14115,0.2853149
0,14130,0.2852061
0,14145,0.2850974
0,14160,0.2849888
0,14175,0.2848803
0,14190,0.2847718
0,14205,0.2846633
0,14220,0.284555
0,14235,0.2844467
0,14250,0.2843385
0,14265,0.2842304
0,14280,0.2841223
0,14295,0.2840144
0,14310,0.2839065
0,14325,0.2837986
0,14340,0.2836908
0,14355,0.2835831
0,14370,0.2834755
0,14385,0.2833679
0,14400,0.2832604
0,14415,0.2831529
0,14430,0.2830456
0,14445,0.2829382
0,14460,0.282831
0,14475,0.2827238
0,14490,0.2826167
0,14505,0.2825097
0,14520,0.2824027
0,14535,0.2822958
0,14550,0.282189
0,14565,0.2820822
0,14580,0.2819755
0,14595,0.2818688
0,14610,0.2817623
0,14625,0.2816558
0,14640,0.2815493
0,14655,0.2814429
0,14670,0.2813366
0,14685,0.2812304
0,14700,0.2811242
0,14715,0.2810181
0,14730,0.280912
0,14745,0.280806
0,14760,0.2807001
0,14775,0.2805943
0,14790,0.2804885
0,14805,0.2803827
0,14820,0.280277
0,14835,0.2801715
0,14850,0.2800659
0,14865,0.2799604
0,14880,0.279855
0,14895,0.2797497
0,14910,0.2796444
0,14925,0.2795391
0,14940,0.279434
0,14955,0.2793289
0,14970,0.2792238
0,14985,0.2791188
0,15000,0.2790139
0,15015,0.2789091
0,15030,0.2788043
0,15045,0.2786995
0,15060,0.2785949
0,15075,0.2784903
0,15090,0.2783857
0,15105,0.2782812
0,15120,0.2781768
0,15135,0.2780724
0,15150,0.2779681
0,15165,0.2778639
0,15180,0.2777597
0,15195,0.2776556
0,15210,0.2775515
0,15225,0.2774475
0,15240,0.2773436
0,15255,0.2772397
0,15270,0.2771358
0,15285,0.2770321
0,15300,0.2769284
0,15315,0.2768247
0,15330,0.2767211
0,15345,0.2766176
0,15360,0.2765141
0,15375,0.2764107
0,15390,0.2763074
0,15405,0.2762041
0,15420,0.2761008
0,15435,0.2759977
0,15450,0.2758946
0,15465,0.2757915
0,15480,0.2756885
0,15495,0.2755855
0,15510,0.2754827
0,15525,0.2753798
0,15540,0.275277
0,15555,0.2751743
0,15570,0.2750717
0,15585,0.274969
0,15600,0.2748665
0,15615,0.274764
0,15630,0.2746616
0,15645,0.2745592
0,15660,0.2744569
0,15675,0.2743546
0,15690,0.2742524
0,15705,0.2741503
0,15720,0.2740482
0,15735,0.2739461
0,15750,0.2738442
0,15765,0.2737422
0,15780,0.2736403
0,15795,0.2735385
0,15810,0.2734368
0,15825,0.2733351
0,15840,0.2732334
0,15855,0.2731318
0,15870,0.2730303
0,15885,0.2729288
0,15900,0.2728274
0,15915,0.272726
0,15930,0.2726246
0,15945,0.2725234
0,15960,0.2724222
0,15975,0.272321
0,15990,0.2722199
0,16005,0.2721188
0,16020,0.2720178
0,16035,0.2719169
0,16050,0.271816
0,16065,0.2717152
0,16080,0.2716144
0,16095,0.2715137
0,16110,0.271413
0,16125,0.2713124
0,16140,0.2712118
0,16155,0.2711113
0,16170,0.2710108
0,16185,0.2709104
0,16200,0.27081
0,16215,0.2707097
0,16230,0.2706095
0,16245,0.2705093
0,16260,0.2704091
0,16275,0.270309
0,16290,0.270209
0,16305,0.270109
0,16320,0.270009
0,16335,0.2699091
0,16350,0.2698093
0,16365,0.2697095
0,16380,0.2696098
0,16395,0.2695101
0,16410,0.2694105
0,16425,0.2693109
0,16440,0.2692114
0,16455,0.2691119
0,16470,0.2690125
0,16485,0.2689131
0,16500,0.2688137
0,16515,0.2687145
0,16530,0.2686152
0,16545,0.2685161
0,16560,0.2684169
0,16575,0.2683178
0,16590,0.2682188
0,16605,0.2681199
0,16620,0.2680209
0,16635,0.2679221
0,16650,0.2678232
0,16665,0.2677245
0,16680,0.2676257
0,16695,0.2675271
0,16710,0.2674284
0,16725,0.2673299
0,16740,0.2672313
0,16755,0.2671329
0,16770,0.2670344
0,16785,0.2669361
0,16800,0.2668377
0,16815,0.2667395
0,16830,0.2666412
0,16845,0.266543
0,16860,0.2664449
0,16875,0.2663468
0,16890,0.2662488
0,16905,0.2661508
0,16920,0.2660528
0,16935,0.265955
0,16950,0.2658571
0,16965,0.2657593
0,16980,0.2656616
0,16995,0.2655639
0,17010,0.2654662
0,17025,0.2653686
0,17040,0.2652711
0,17055,0.2651736
0,17070,0.2650761
0,17085,0.2649787
0,17100,0.2648813
0,17115,0.264784
0,17130,0.2646867
0,17145,0.2645895
0,17160,0.2644923
0,17175,0.2643952
0,17190,0.2642981
0,17205,0.2642011
0,17220,0.2641041
0,17235,0.2640072
0,17250,0.2639103
0,17265,0.2638134
0,17280,0.2637166
0,17295,0.2636199
0,17310,0.2635232
0,17325,0.2634265
0,17340,0.2633299
0,17355,0.2632333
0,17370,0.2631368
0,17385,0.2630403
0,17400,0.2629439
0,17415,0.2628475
0,17430,0.2627512
0,17445,0.2626549
0,17460,0.2625586
0,17475,0.2624624
0,17490,0.2623663
0,17505,0.2622702
0,17520,0.2621741
0,17535,0.2620781
0,17550,0.2619821
0,17565,0.2618862
0,17580,0.2617903
0,17595,0.2616945
0,17610,0.2615987
0,17625,0.261503
0,17640,0.2614073
0,17655,0.2613116
0,17670,0.261216
0,17685,0.2611204
0,17700,0.2610249
0,17715,0.2609294
0,17730,0.260834
0,17745,0.2607386
0,17760,0.2606432
0,17775,0.260548
0,17790,0.2604527
0,17805,0.2603575
0,17820,0.2602623
0,17835,0.2601672
0,17850,0.2600721
0,17865,0.2599771
0,17880,0.2598821
0,17895,0.2597871
0,17910,0.2596923
0,17925,0.2595974
0,17940,0.2595026
0,17955,0.2594078
0,17970,0.2593131
0,17985,0.2592184
0,18000,0.2591237
0,18015,0.2590292
0,18030,0.2589346
0,18045,0.2588401
0,18060,0.2587456
0,18075,0.2586512
0,18090,0.2585568
0,18105,0.2584625
0,18120,0.2583682
0,18135,0.2582739
0,18150,0.2581797
0,18165,0.2580855
0,18180,0.2579914
0,18195,0.2578973
0,18210,0.2578033
0,18225,0.2577093
0,18240,0.2576154
0,18255,0.2575215
0,18270,0.2574276
0,18285,0.2573338
0,18300,0.25724
0,18315,0.2571462
0,18330,0.2570525
0,18345,0.2569589
0,18360,0.2568653
0,18375,0.2567717
0,18390,0.2566782
0,18405,0.2565847
0,18420,0.2564912
0,18435,0.2563978
0,18450,0.2563045
0,18465,0.2562112
0,18480,0.2561179
0,18495,0.2560247
0,18510,0.2559315
0,18525,0.2558383
0,18540,0.2557452
0,18555,0.2556521
0,18570,0.2555591
0,18585,0.2554661
0,18600,0.2553732
0,18615,0.2552803
0,18630,0.2551874
0,18645,0.2550946
0,18660,0.2550018
0,18675,0.254909
0,18690,0.2548164
0,18705,0.2547237
0,18720,0.2546311
